sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2022 PPR  1466071","2022 PPR  1466071","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466071 ITR","","09/09/2021","09/09/2021","ACE.006850236.0000030","2022.PPR.1466071","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466072","2022 PPR  1466072","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466072 ITR","","09/09/2021","09/09/2021","ACE.006850236.0000027","2022.PPR.1466072","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466073","2022 PPR  1466073","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466073 ITR","","09/09/2021","09/09/2021","ACE.006850236.0000031","2022.PPR.1466073","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466074","2022 PPR  1466074","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466074 ITR","","09/09/2021","09/09/2021","ACE.006850236.0000029","2022.PPR.1466074","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466075","2022 PPR  1466075","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466075 ITR","","09/09/2021","09/09/2021","ACE.006850236.0000032","2022.PPR.1466075","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466077","2022 PPR  1466077","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466077 ITR","","09/09/2021","09/09/2021","ACE.006850319.0000009","2022.PPR.1466077","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466081","2022 PPR  1466081","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466081 ITR","","09/09/2021","09/09/2021","ACE.006850237.0000050","2022.PPR.1466081","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466082","2022 PPR  1466082","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466082 ITR","","09/09/2021","09/09/2021","ACE.006850237.0000051","2022.PPR.1466082","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466083","2022 PPR  1466083","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466083 ITR","","09/09/2021","09/09/2021","ACE.006850237.0000052","2022.PPR.1466083","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466084","2022 PPR  1466084","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466084 ITR","","09/09/2021","09/09/2021","ACE.006850237.0000053","2022.PPR.1466084","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466085","2022 PPR  1466085","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466085 ITR","","09/09/2021","09/09/2021","ACE.006850237.0000054","2022.PPR.1466085","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466087","2022 PPR  1466087","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466087 ITR","","09/09/2021","09/09/2021","ACE.006850326.0000012","2022.PPR.1466087","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466090","2022 PPR  1466090","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466090 ITR","","09/09/2021","09/09/2021","ACE.006850290.0000011","2022.PPR.1466090","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466091","2022 PPR  1466091","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466091 ITR","","09/09/2021","09/09/2021","ACE.006850289.0000011","2022.PPR.1466091","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466093","2022 PPR  1466093","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466093 ITR","","09/09/2021","09/09/2021","ACE.006850321.0000009","2022.PPR.1466093","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466094","2022 PPR  1466094","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466094 ITR","","09/09/2021","09/09/2021","ACE.006850288.0000011","2022.PPR.1466094","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466095","2022 PPR  1466095","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466095 ITR","","09/09/2021","09/09/2021","ACE.006850303.0000080","2022.PPR.1466095","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466096","2022 PPR  1466096","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466096 ITR","","09/09/2021","09/09/2021","ACE.006850303.0000082","2022.PPR.1466096","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466097","2022 PPR  1466097","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466097 ITR","","09/09/2021","09/09/2021","ACE.006850303.0000081","2022.PPR.1466097","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466099","2022 PPR  1466099","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466099 ITR","","09/09/2021","09/09/2021","ACE.006850311.0000005","2022.PPR.1466099","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466104","2022 PPR  1466104","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466104 ITR","","09/09/2021","09/09/2021","ACE.006850284.0000014","2022.PPR.1466104","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466105","2022 PPR  1466105","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466105 ITR","","09/09/2021","09/09/2021","ACE.006850284.0000015","2022.PPR.1466105","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466106","2022 PPR  1466106","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466106 ITR","","09/09/2021","09/09/2021","ACE.006850284.0000016","2022.PPR.1466106","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466107","2022 PPR  1466107","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466107 ITR","","09/09/2021","09/09/2021","ACE.006850283.0000011","2022.PPR.1466107","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466108","2022 PPR  1466108","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466108 ITR","","09/09/2021","09/09/2021","ACE.006850283.0000012","2022.PPR.1466108","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466109","2022 PPR  1466109","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466109 ITR","","09/09/2021","09/09/2021","ACE.006850308.0000012","2022.PPR.1466109","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466110","2022 PPR  1466110","","15/10/2021","**","","-142.00","0.00","NZD","0.00","2022","202203","PPR","1466110 ITR","","09/09/2021","09/09/2021","ACE.006850241.0000015","2022.PPR.1466110","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466111","2022 PPR  1466111","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466111 ITR","","09/09/2021","09/09/2021","ACE.006850316.0000024","2022.PPR.1466111","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466112","2022 PPR  1466112","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466112 ITR","","09/09/2021","09/09/2021","ACE.006850316.0000025","2022.PPR.1466112","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466113","2022 PPR  1466113","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466113 ITR","","09/09/2021","09/09/2021","ACE.006850316.0000023","2022.PPR.1466113","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466114","2022 PPR  1466114","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466114 ITR","","09/09/2021","09/09/2021","ACE.006850316.0000026","2022.PPR.1466114","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466115","2022 PPR  1466115","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466115 ITR","","09/09/2021","09/09/2021","ACE.006850315.0000049","2022.PPR.1466115","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466116","2022 PPR  1466116","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466116 ITR","","09/09/2021","09/09/2021","ACE.006850315.0000050","2022.PPR.1466116","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466117","2022 PPR  1466117","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466117 ITR","","09/09/2021","09/09/2021","ACE.006850315.0000052","2022.PPR.1466117","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466118","2022 PPR  1466118","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466118 ITR","","09/09/2021","09/09/2021","ACE.006850315.0000053","2022.PPR.1466118","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466119","2022 PPR  1466119","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466119 ITR","","09/09/2021","09/09/2021","ACE.006850315.0000051","2022.PPR.1466119","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466120","2022 PPR  1466120","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466120 ITR","","09/09/2021","09/09/2021","ACE.006850330.0000008","2022.PPR.1466120","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466121","2022 PPR  1466121","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466121 ITR","","09/09/2021","09/09/2021","ACE.006850311.0000006","2022.PPR.1466121","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466122","2022 PPR  1466122","","15/10/2021","**","","-342.00","0.00","NZD","0.00","2022","202203","PPR","1466122 ITR","","09/09/2021","09/09/2021","ACE.006850303.0000083","2022.PPR.1466122","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466222","2022 PPR  1466222","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466222 ITR","","09/09/2021","09/09/2021","ACE.006850312.0000100","2022.PPR.1466222","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466224","2022 PPR  1466224","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466224 ITR","","09/09/2021","09/09/2021","ACE.006850312.0000102","2022.PPR.1466224","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466225","2022 PPR  1466225","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466225 ITR","","09/09/2021","09/09/2021","ACE.006850312.0000104","2022.PPR.1466225","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466226","2022 PPR  1466226","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466226 ITR","","09/09/2021","09/09/2021","ACE.006850312.0000103","2022.PPR.1466226","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466227","2022 PPR  1466227","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466227 ITR","","09/09/2021","09/09/2021","ACE.006850312.0000101","2022.PPR.1466227","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466228","2022 PPR  1466228","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466228 ITR","","09/09/2021","09/09/2021","ACE.006850312.0000105","2022.PPR.1466228","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466229","2022 PPR  1466229","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466229 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000114","2022.PPR.1466229","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466230","2022 PPR  1466230","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466230 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000116","2022.PPR.1466230","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466231","2022 PPR  1466231","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466231 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000118","2022.PPR.1466231","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466232","2022 PPR  1466232","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466232 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000120","2022.PPR.1466232","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466233","2022 PPR  1466233","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466233 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000122","2022.PPR.1466233","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466235","2022 PPR  1466235","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466235 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000124","2022.PPR.1466235","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466237","2022 PPR  1466237","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466237 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000126","2022.PPR.1466237","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466238","2022 PPR  1466238","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466238 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000128","2022.PPR.1466238","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466240","2022 PPR  1466240","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466240 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000130","2022.PPR.1466240","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466241","2022 PPR  1466241","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1466241 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000132","2022.PPR.1466241","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466243","2022 PPR  1466243","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466243 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000115","2022.PPR.1466243","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466244","2022 PPR  1466244","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466244 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000119","2022.PPR.1466244","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466245","2022 PPR  1466245","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466245 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000123","2022.PPR.1466245","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466246","2022 PPR  1466246","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466246 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000125","2022.PPR.1466246","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466247","2022 PPR  1466247","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466247 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000127","2022.PPR.1466247","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466248","2022 PPR  1466248","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466248 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000129","2022.PPR.1466248","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466249","2022 PPR  1466249","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466249 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000131","2022.PPR.1466249","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466250","2022 PPR  1466250","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466250 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000117","2022.PPR.1466250","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466251","2022 PPR  1466251","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466251 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000133","2022.PPR.1466251","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466252","2022 PPR  1466252","","15/10/2021","**","","-346.00","0.00","NZD","0.00","2022","202203","PPR","1466252 ITR","","09/09/2021","09/09/2021","ACE.006850309.0000121","2022.PPR.1466252","","0.00","","CG Invoices to be received account"
"","2022 PPR  1467912","2022 PPR  1467912","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1467912 ITR","","17/09/2021","17/09/2021","ACE.006850312.0000107","2022.PPR.1467912","","0.00","","CG Invoices to be received account"
"","2022 PPR  1467913","2022 PPR  1467913","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1467913 ITR","","17/09/2021","17/09/2021","ACE.006850312.0000106","2022.PPR.1467913","","0.00","","CG Invoices to be received account"
"","2022 PPR  1467914","2022 PPR  1467914","","15/10/2021","**","","346.00","0.00","NZD","0.00","2022","202203","PPR","1467914 ITR","","17/09/2021","17/09/2021","ACE.006850312.0000108","2022.PPR.1467914","","0.00","","CG Invoices to be received account"
