sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2020 PPR  1234232","2020 PPR  1234232","","17/02/2020","**","","-56.54","0.00","NZD","0.00","2020","202008","PPR","1234232 ITR","","17/02/2020","17/02/2020","ACE.006645857.0000066","2020.PPR.1234232","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234240","2020 PPR  1234240","","17/02/2020","**","","-621.39","0.00","NZD","0.00","2020","202008","PPR","1234240 ITR","","17/02/2020","17/02/2020","ACE.006618313.0000012","2020.PPR.1234240","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234243","2020 PPR  1234243","","17/02/2020","**","","-621.39","0.00","NZD","0.00","2020","202008","PPR","1234243 ITR","","17/02/2020","17/02/2020","ACE.006618312.0000012","2020.PPR.1234243","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234245","2020 PPR  1234245","","17/02/2020","**","","-621.39","0.00","NZD","0.00","2020","202008","PPR","1234245 ITR","","17/02/2020","17/02/2020","ACE.006618309.0000011","2020.PPR.1234245","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235278","2020 PPR  1235278","","18/02/2020","**","","-336.29","0.00","NZD","0.00","2020","202008","PPR","1235278 ITR","","18/02/2020","18/02/2020","ACE.006660067.0000011","2020.PPR.1235278","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235280","2020 PPR  1235280","","18/02/2020","**","","-478.96","0.00","NZD","0.00","2020","202008","PPR","1235280 ITR","","18/02/2020","18/02/2020","ACE.006641727.0000023","2020.PPR.1235280","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235286","2020 PPR  1235286","","18/02/2020","**","","-476.28","0.00","NZD","0.00","2020","202008","PPR","1235286 ITR","","18/02/2020","18/02/2020","ACE.006634139.0000023","2020.PPR.1235286","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235288","2020 PPR  1235288","","18/02/2020","**","","-225.95","0.00","NZD","0.00","2020","202008","PPR","1235288 ITR","","18/02/2020","18/02/2020","ACE.006658585.0000010","2020.PPR.1235288","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235299","2020 PPR  1235299","","18/02/2020","**","","-633.75","0.00","NZD","0.00","2020","202008","PPR","1235299 ITR","","18/02/2020","18/02/2020","ACE.006649646.0000033","2020.PPR.1235299","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235303","2020 PPR  1235303","","18/02/2020","**","","-601.02","0.00","NZD","0.00","2020","202008","PPR","1235303 ITR","","18/02/2020","18/02/2020","ACE.006656294.0000010","2020.PPR.1235303","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235312","2020 PPR  1235312","","18/02/2020","**","","-601.02","0.00","NZD","0.00","2020","202008","PPR","1235312 ITR","","18/02/2020","18/02/2020","ACE.006656648.0000015","2020.PPR.1235312","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235321","2020 PPR  1235321","","18/02/2020","**","","-220.00","0.00","NZD","0.00","2020","202008","PPR","1235321 ITR","","18/02/2020","18/02/2020","ACE.006654390.0000019","2020.PPR.1235321","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235327","2020 PPR  1235327","","18/02/2020","**","","-339.91","0.00","NZD","0.00","2020","202008","PPR","1235327 ITR","","18/02/2020","18/02/2020","ACE.006662850.0000009","2020.PPR.1235327","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235331","2020 PPR  1235331","","18/02/2020","**","","-220.95","0.00","NZD","0.00","2020","202008","PPR","1235331 ITR","","18/02/2020","18/02/2020","ACE.006663359.0000010","2020.PPR.1235331","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235339","2020 PPR  1235339","","18/02/2020","**","","-667.11","0.00","NZD","0.00","2020","202008","PPR","1235339 ITR","","18/02/2020","18/02/2020","ACE.006612555.0000022","2020.PPR.1235339","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235345","2020 PPR  1235345","","18/02/2020","**","","-667.11","0.00","NZD","0.00","2020","202008","PPR","1235345 ITR","","18/02/2020","18/02/2020","ACE.006594611.0000020","2020.PPR.1235345","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235359","2020 PPR  1235359","","18/02/2020","**","","-660.77","0.00","NZD","0.00","2020","202008","PPR","1235359 ITR","","18/02/2020","18/02/2020","ACE.006655313.0000008","2020.PPR.1235359","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235393","2020 PPR  1235393","","18/02/2020","**","","-175.00","0.00","NZD","0.00","2020","202008","PPR","1235393 ITR","","18/02/2020","18/02/2020","ACE.006646183.0000017","2020.PPR.1235393","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235402","2020 PPR  1235402","","18/02/2020","**","","-625.50","0.00","NZD","0.00","2020","202008","PPR","1235402 ITR","","18/02/2020","18/02/2020","ACE.006659415.0000013","2020.PPR.1235402","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235410","2020 PPR  1235410","","18/02/2020","**","","-395.20","0.00","NZD","0.00","2020","202008","PPR","1235410 ITR","","18/02/2020","18/02/2020","ACE.006650469.0000009","2020.PPR.1235410","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235417","2020 PPR  1235417","","18/02/2020","**","","-161.10","0.00","NZD","0.00","2020","202008","PPR","1235417 ITR","","18/02/2020","18/02/2020","ACE.006657580.0000012","2020.PPR.1235417","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235421","2020 PPR  1235421","","18/02/2020","**","","-151.98","0.00","NZD","0.00","2020","202008","PPR","1235421 ITR","","18/02/2020","18/02/2020","ACE.006660368.0000009","2020.PPR.1235421","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235427","2020 PPR  1235427","","18/02/2020","**","","-17.34","0.00","NZD","0.00","2020","202008","PPR","1235427 ITR","","18/02/2020","18/02/2020","ACE.006663512.0000012","2020.PPR.1235427","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235433","2020 PPR  1235433","","18/02/2020","**","","-130.08","0.00","NZD","0.00","2020","202008","PPR","1235433 ITR","","18/02/2020","18/02/2020","ACE.006596394.0000021","2020.PPR.1235433","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235468","2020 PPR  1235468","","18/02/2020","**","","320.15","0.00","NZD","0.00","2020","202008","PPR","1235468 ITR","","18/02/2020","18/02/2020","ACE.006632756.0000021","2020.PPR.1235468","","0.00","","CG Invoices to be received account"
"","2020 PPR  1237791","2020 PPR  1237791","","20/02/2020","**","","-32.13","0.00","NZD","0.00","2020","202008","PPR","1237791 ITR","","20/02/2020","20/02/2020","ACE.006644757.0000011","2020.PPR.1237791","","0.00","","CG Invoices to be received account"
"","2020 PPR  1237804","2020 PPR  1237804","","20/02/2020","**","","-771.96","0.00","NZD","0.00","2020","202008","PPR","1237804 ITR","","20/02/2020","20/02/2020","ACE.006612555.0000024","2020.PPR.1237804","","0.00","","CG Invoices to be received account"
"","2020 PPR  1237808","2020 PPR  1237808","","20/02/2020","**","","-910.54","0.00","NZD","0.00","2020","202008","PPR","1237808 ITR","","20/02/2020","20/02/2020","ACE.006594611.0000022","2020.PPR.1237808","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242883","2020 PPR  1242883","","26/02/2020","**","","-473.06","0.00","NZD","0.00","2020","202008","PPR","1242883 ITR","","26/02/2020","26/02/2020","ACE.006640982.0000019","2020.PPR.1242883","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242937","2020 PPR  1242937","","26/02/2020","**","","-32.00","0.00","NZD","0.00","2020","202008","PPR","1242937 ITR","","26/02/2020","26/02/2020","ACE.006619462.0000020","2020.PPR.1242937","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242942","2020 PPR  1242942","","26/02/2020","**","","-267.12","0.00","NZD","0.00","2020","202008","PPR","1242942 ITR","","26/02/2020","26/02/2020","ACE.006645787.0000077","2020.PPR.1242942","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242957","2020 PPR  1242957","","26/02/2020","**","","-204.53","0.00","NZD","0.00","2020","202008","PPR","1242957 ITR","","26/02/2020","26/02/2020","ACE.006607394.0000030","2020.PPR.1242957","","0.00","","CG Invoices to be received account"
"","2020 PPR  1247996","2020 PPR  1247996","","03/03/2020","**","","-395.14","0.00","NZD","0.00","2020","202009","PPR","1247996 ITR","","03/03/2020","03/03/2020","ACE.006661307.0000009","2020.PPR.1247996","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248000","2020 PPR  1248000","","03/03/2020","**","","-190.00","0.00","NZD","0.00","2020","202009","PPR","1248000 ITR","","03/03/2020","03/03/2020","ACE.006658344.0000021","2020.PPR.1248000","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248013","2020 PPR  1248013","","03/03/2020","**","","-500.26","0.00","NZD","0.00","2020","202009","PPR","1248013 ITR","","03/03/2020","03/03/2020","ACE.006674669.0000010","2020.PPR.1248013","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248018","2020 PPR  1248018","","03/03/2020","**","","-435.28","0.00","NZD","0.00","2020","202009","PPR","1248018 ITR","","03/03/2020","03/03/2020","ACE.006671451.0000008","2020.PPR.1248018","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248025","2020 PPR  1248025","","03/03/2020","**","","-456.02","0.00","NZD","0.00","2020","202009","PPR","1248025 ITR","","03/03/2020","03/03/2020","ACE.006671448.0000008","2020.PPR.1248025","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248031","2020 PPR  1248031","","03/03/2020","**","","-449.10","0.00","NZD","0.00","2020","202009","PPR","1248031 ITR","","03/03/2020","03/03/2020","ACE.006674043.0000009","2020.PPR.1248031","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248047","2020 PPR  1248047","","03/03/2020","**","","-1,124.73","0.00","NZD","0.00","2020","202009","PPR","1248047 ITR","","03/03/2020","03/03/2020","ACE.006656295.0000012","2020.PPR.1248047","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248055","2020 PPR  1248055","","03/03/2020","**","","-1,060.52","0.00","NZD","0.00","2020","202009","PPR","1248055 ITR","","03/03/2020","03/03/2020","ACE.006653451.0000005","2020.PPR.1248055","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248059","2020 PPR  1248059","","03/03/2020","**","","-1,104.58","0.00","NZD","0.00","2020","202009","PPR","1248059 ITR","","03/03/2020","03/03/2020","ACE.006654220.0000005","2020.PPR.1248059","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248658","2020 PPR  1248658","","04/03/2020","**","","-1,138.93","0.00","NZD","0.00","2020","202009","PPR","1248658 ITR","","04/03/2020","04/03/2020","ACE.006654014.0000005","2020.PPR.1248658","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248679","2020 PPR  1248679","","04/03/2020","**","","-1,269.47","0.00","NZD","0.00","2020","202009","PPR","1248679 ITR","","04/03/2020","04/03/2020","ACE.006673742.0000017","2020.PPR.1248679","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248681","2020 PPR  1248681","","04/03/2020","**","","-9.50","0.00","NZD","0.00","2020","202009","PPR","1248681 ITR","","04/03/2020","04/03/2020","ACE.006673136.0000015","2020.PPR.1248681","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248691","2020 PPR  1248691","","04/03/2020","**","","-220.00","0.00","NZD","0.00","2020","202009","PPR","1248691 ITR","","04/03/2020","04/03/2020","ACE.006670515.0000006","2020.PPR.1248691","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248709","2020 PPR  1248709","","04/03/2020","**","","-289.25","0.00","NZD","0.00","2020","202009","PPR","1248709 ITR","","04/03/2020","04/03/2020","ACE.006680007.0000009","2020.PPR.1248709","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248732","2020 PPR  1248732","","04/03/2020","**","","-289.25","0.00","NZD","0.00","2020","202009","PPR","1248732 ITR","","04/03/2020","04/03/2020","ACE.006679995.0000009","2020.PPR.1248732","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248735","2020 PPR  1248735","","04/03/2020","**","","-542.74","0.00","NZD","0.00","2020","202009","PPR","1248735 ITR","","04/03/2020","04/03/2020","ACE.006667919.0000011","2020.PPR.1248735","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249864","2020 PPR  1249864","","05/03/2020","**","","-270.00","0.00","NZD","0.00","2020","202009","PPR","1249864 ITR","","05/03/2020","05/03/2020","ACE.006657672.0000005","2020.PPR.1249864","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249866","2020 PPR  1249866","","05/03/2020","**","","-270.00","0.00","NZD","0.00","2020","202009","PPR","1249866 ITR","","05/03/2020","05/03/2020","ACE.006657660.0000005","2020.PPR.1249866","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255501","2020 PPR  1255501","","12/03/2020","**","","14,018.29","0.00","NZD","0.00","2020","202009","PPR","1255501 ITR","","12/03/2020","12/03/2020","ACE.006625624.0000020","2020.PPR.1255501","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255945","2020 PPR  1255945","","12/03/2020","**","","-183.90","0.00","NZD","0.00","2020","202009","PPR","1255945 ITR","","12/03/2020","12/03/2020","ACE.006654443.0000018","2020.PPR.1255945","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259711","2020 PPR  1259711","","17/03/2020","**","","-970.67","0.00","NZD","0.00","2020","202009","PPR","1259711 ITR","","17/03/2020","17/03/2020","ACE.006682846.0000015","2020.PPR.1259711","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259744","2020 PPR  1259744","","17/03/2020","**","","-337.56","0.00","NZD","0.00","2020","202009","PPR","1259744 ITR","","17/03/2020","17/03/2020","ACE.006683688.0000014","2020.PPR.1259744","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259756","2020 PPR  1259756","","17/03/2020","**","","-337.56","0.00","NZD","0.00","2020","202009","PPR","1259756 ITR","","17/03/2020","17/03/2020","ACE.006683408.0000016","2020.PPR.1259756","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259764","2020 PPR  1259764","","17/03/2020","**","","-324.40","0.00","NZD","0.00","2020","202009","PPR","1259764 ITR","","17/03/2020","17/03/2020","ACE.006687816.0000005","2020.PPR.1259764","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259770","2020 PPR  1259770","","17/03/2020","**","","-324.40","0.00","NZD","0.00","2020","202009","PPR","1259770 ITR","","17/03/2020","17/03/2020","ACE.006687817.0000005","2020.PPR.1259770","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259783","2020 PPR  1259783","","17/03/2020","**","","-467.92","0.00","NZD","0.00","2020","202009","PPR","1259783 ITR","","17/03/2020","17/03/2020","ACE.006687056.0000013","2020.PPR.1259783","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259788","2020 PPR  1259788","","17/03/2020","**","","-416.72","0.00","NZD","0.00","2020","202009","PPR","1259788 ITR","","17/03/2020","17/03/2020","ACE.006687066.0000014","2020.PPR.1259788","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259794","2020 PPR  1259794","","17/03/2020","**","","-453.31","0.00","NZD","0.00","2020","202009","PPR","1259794 ITR","","17/03/2020","17/03/2020","ACE.006687060.0000014","2020.PPR.1259794","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259806","2020 PPR  1259806","","17/03/2020","**","","-481.23","0.00","NZD","0.00","2020","202009","PPR","1259806 ITR","","17/03/2020","17/03/2020","ACE.006687216.0000010","2020.PPR.1259806","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259822","2020 PPR  1259822","","17/03/2020","**","","-462.20","0.00","NZD","0.00","2020","202009","PPR","1259822 ITR","","17/03/2020","17/03/2020","ACE.006682491.0000015","2020.PPR.1259822","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259835","2020 PPR  1259835","","17/03/2020","**","","-187.00","0.00","NZD","0.00","2020","202009","PPR","1259835 ITR","","17/03/2020","17/03/2020","ACE.006681029.0000010","2020.PPR.1259835","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261379","2020 PPR  1261379","","19/03/2020","**","","-673.50","0.00","NZD","0.00","2020","202009","PPR","1261379 ITR","","19/03/2020","19/03/2020","ACE.006681062.0000006","2020.PPR.1261379","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261399","2020 PPR  1261399","","19/03/2020","**","","-172.02","0.00","NZD","0.00","2020","202009","PPR","1261399 ITR","","19/03/2020","19/03/2020","ACE.006676416.0000016","2020.PPR.1261399","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261446","2020 PPR  1261446","","19/03/2020","**","","-210.16","0.00","NZD","0.00","2020","202009","PPR","1261446 ITR","","19/03/2020","19/03/2020","ACE.006693695.0000009","2020.PPR.1261446","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261456","2020 PPR  1261456","","19/03/2020","**","","-1,007.84","0.00","NZD","0.00","2020","202009","PPR","1261456 ITR","","19/03/2020","19/03/2020","ACE.006693687.0000009","2020.PPR.1261456","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261473","2020 PPR  1261473","","19/03/2020","**","","-225.00","0.00","NZD","0.00","2020","202009","PPR","1261473 ITR","","19/03/2020","19/03/2020","ACE.006694286.0000011","2020.PPR.1261473","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261479","2020 PPR  1261479","","19/03/2020","**","","-193.00","0.00","NZD","0.00","2020","202009","PPR","1261479 ITR","","19/03/2020","19/03/2020","ACE.006695645.0000003","2020.PPR.1261479","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261493","2020 PPR  1261493","","19/03/2020","**","","-222.87","0.00","NZD","0.00","2020","202009","PPR","1261493 ITR","","19/03/2020","19/03/2020","ACE.006695673.0000005","2020.PPR.1261493","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261499","2020 PPR  1261499","","19/03/2020","**","","-165.00","0.00","NZD","0.00","2020","202009","PPR","1261499 ITR","","19/03/2020","19/03/2020","ACE.006692189.0000016","2020.PPR.1261499","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261504","2020 PPR  1261504","","19/03/2020","**","","-307.00","0.00","NZD","0.00","2020","202009","PPR","1261504 ITR","","19/03/2020","19/03/2020","ACE.006697217.0000010","2020.PPR.1261504","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261528","2020 PPR  1261528","","19/03/2020","**","","-635.34","0.00","NZD","0.00","2020","202009","PPR","1261528 ITR","","19/03/2020","19/03/2020","ACE.006696861.0000012","2020.PPR.1261528","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261549","2020 PPR  1261549","","19/03/2020","**","","-180.18","0.00","NZD","0.00","2020","202009","PPR","1261549 ITR","","19/03/2020","19/03/2020","ACE.006698218.0000013","2020.PPR.1261549","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261566","2020 PPR  1261566","","19/03/2020","**","","-180.18","0.00","NZD","0.00","2020","202009","PPR","1261566 ITR","","19/03/2020","19/03/2020","ACE.006698213.0000013","2020.PPR.1261566","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261574","2020 PPR  1261574","","19/03/2020","**","","-6,273.88","0.00","NZD","0.00","2020","202009","PPR","1261574 ITR","","19/03/2020","19/03/2020","ACE.006693006.0000005","2020.PPR.1261574","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261587","2020 PPR  1261587","","19/03/2020","**","","-1,332.00","0.00","NZD","0.00","2020","202009","PPR","1261587 ITR","","19/03/2020","19/03/2020","ACE.006700889.0000029","2020.PPR.1261587","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261588","2020 PPR  1261588","","19/03/2020","**","","-1,705.50","0.00","NZD","0.00","2020","202009","PPR","1261588 ITR","","19/03/2020","19/03/2020","ACE.006700889.0000031","2020.PPR.1261588","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261627","2020 PPR  1261627","","19/03/2020","**","","-2,587.69","0.00","NZD","0.00","2020","202009","PPR","1261627 ITR","","19/03/2020","19/03/2020","ACE.006694964.0000018","2020.PPR.1261627","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261629","2020 PPR  1261629","","19/03/2020","**","","-154.00","0.00","NZD","0.00","2020","202009","PPR","1261629 ITR","","19/03/2020","19/03/2020","ACE.006706723.0000014","2020.PPR.1261629","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261650","2020 PPR  1261650","","19/03/2020","**","","-45.85","0.00","NZD","0.00","2020","202009","PPR","1261650 ITR","","19/03/2020","19/03/2020","ACE.006693933.0000013","2020.PPR.1261650","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261654","2020 PPR  1261654","","19/03/2020","**","","-377.40","0.00","NZD","0.00","2020","202009","PPR","1261654 ITR","","19/03/2020","19/03/2020","ACE.006708893.0000014","2020.PPR.1261654","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261661","2020 PPR  1261661","","19/03/2020","**","","-492.60","0.00","NZD","0.00","2020","202009","PPR","1261661 ITR","","19/03/2020","19/03/2020","ACE.006708898.0000017","2020.PPR.1261661","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261666","2020 PPR  1261666","","19/03/2020","**","","-521.65","0.00","NZD","0.00","2020","202009","PPR","1261666 ITR","","19/03/2020","19/03/2020","ACE.006708721.0000022","2020.PPR.1261666","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261674","2020 PPR  1261674","","19/03/2020","**","","-512.49","0.00","NZD","0.00","2020","202009","PPR","1261674 ITR","","19/03/2020","19/03/2020","ACE.006708894.0000017","2020.PPR.1261674","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261681","2020 PPR  1261681","","19/03/2020","**","","-2,122.50","0.00","NZD","0.00","2020","202009","PPR","1261681 ITR","","19/03/2020","19/03/2020","ACE.006711121.0000015","2020.PPR.1261681","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261682","2020 PPR  1261682","","19/03/2020","**","","-728.18","0.00","NZD","0.00","2020","202009","PPR","1261682 ITR","","19/03/2020","19/03/2020","ACE.006708898.0000020","2020.PPR.1261682","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261741","2020 PPR  1261741","","19/03/2020","**","","-766.75","0.00","NZD","0.00","2020","202009","PPR","1261741 ITR","","19/03/2020","19/03/2020","ACE.006708894.0000020","2020.PPR.1261741","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261745","2020 PPR  1261745","","19/03/2020","**","","-132.98","0.00","NZD","0.00","2020","202009","PPR","1261745 ITR","","19/03/2020","19/03/2020","ACE.006709377.0000005","2020.PPR.1261745","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261746","2020 PPR  1261746","","19/03/2020","**","","-546.00","0.00","NZD","0.00","2020","202009","PPR","1261746 ITR","","19/03/2020","19/03/2020","ACE.006710059.0000007","2020.PPR.1261746","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261748","2020 PPR  1261748","","19/03/2020","**","","-690.94","0.00","NZD","0.00","2020","202009","PPR","1261748 ITR","","19/03/2020","19/03/2020","ACE.006712928.0000005","2020.PPR.1261748","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261749","2020 PPR  1261749","","19/03/2020","**","","-321.75","0.00","NZD","0.00","2020","202009","PPR","1261749 ITR","","19/03/2020","19/03/2020","ACE.006703751.0000019","2020.PPR.1261749","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261751","2020 PPR  1261751","","19/03/2020","**","","-398.00","0.00","NZD","0.00","2020","202009","PPR","1261751 ITR","","19/03/2020","19/03/2020","ACE.006707928.0000014","2020.PPR.1261751","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261760","2020 PPR  1261760","","19/03/2020","**","","-62.22","0.00","NZD","0.00","2020","202009","PPR","1261760 ITR","","19/03/2020","19/03/2020","ACE.006697601.0000037","2020.PPR.1261760","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261765","2020 PPR  1261765","","19/03/2020","**","","-181.61","0.00","NZD","0.00","2020","202009","PPR","1261765 ITR","","19/03/2020","19/03/2020","ACE.006718073.0000003","2020.PPR.1261765","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261770","2020 PPR  1261770","","19/03/2020","**","","-121.38","0.00","NZD","0.00","2020","202009","PPR","1261770 ITR","","19/03/2020","19/03/2020","ACE.006710772.0000014","2020.PPR.1261770","","0.00","","CG Invoices to be received account"
"","2020 PUR   252503","2020 PUR   252503","","14/08/2019","**","","5,649.73","0.00","NZD","0.00","2020","202002","PUR","252503 VPA","","14/08/2019","14/08/2019","ACE.006625624.0000003","2020.PUR.0252503","","0.00","","CG Invoices to be received account"
"","2020 PUR   273120","2020 PUR   273120","","05/11/2019","**","","4.50","0.00","NZD","0.00","2020","202005","PUR","273120 VCR","","05/11/2019","05/11/2019","ACE.006566695.0000009","2020.PUR.0273120","","0.00","","CG Invoices to be received account"
"","2020 PUR   273120","2020 PUR   273120","","05/11/2019","**","","-5,649.73","0.00","NZD","0.00","2020","202005","PUR","273120 VCR","","05/11/2019","05/11/2019","ACE.006625624.0000004","2020.PUR.0273120","","0.00","","CG Invoices to be received account"
