sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2020 PPR  1254964","2020 PPR  1254964","","11/03/2020","**","","-514.02","0.00","NZD","0.00","2020","202009","PPR","1254964 ITR","","11/03/2020","11/03/2020","ACE.006725091.0000018","2020.PPR.1254964","","0.00","","CG Invoices to be received account"
"","2020 PPR  1257678","2020 PPR  1257678","","15/03/2020","**","","-215.00","0.00","NZD","0.00","2020","202009","PPR","1257678 ITR","","15/03/2020","15/03/2020","ACE.006726035.0000002","2020.PPR.1257678","","0.00","","CG Invoices to be received account"
"","2020 PPR  1257894","2020 PPR  1257894","","16/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1257894 ITR","","16/03/2020","16/03/2020","ACE.006726100.0000002","2020.PPR.1257894","","0.00","","CG Invoices to be received account"
"","2020 PPR  1257950","2020 PPR  1257950","","16/03/2020","**","","-63.00","0.00","NZD","0.00","2020","202009","PPR","1257950 ITR","","16/03/2020","16/03/2020","ACE.006726112.0000002","2020.PPR.1257950","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258114","2020 PPR  1258114","","16/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1258114 ITR","","16/03/2020","16/03/2020","ACE.006725679.0000011","2020.PPR.1258114","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258173","2020 PPR  1258173","","16/03/2020","**","","-933.72","0.00","NZD","0.00","2020","202009","PPR","1258173 ITR","","16/03/2020","16/03/2020","ACE.006726179.0000002","2020.PPR.1258173","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258174","2020 PPR  1258174","","16/03/2020","**","","-933.72","0.00","NZD","0.00","2020","202009","PPR","1258174 ITR","","16/03/2020","16/03/2020","ACE.006726179.0000003","2020.PPR.1258174","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259391","2020 PPR  1259391","","17/03/2020","**","","-596.00","0.00","NZD","0.00","2020","202009","PPR","1259391 ITR","","17/03/2020","17/03/2020","ACE.006723781.0000018","2020.PPR.1259391","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259438","2020 PPR  1259438","","17/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1259438 ITR","","17/03/2020","17/03/2020","ACE.006718535.0000008","2020.PPR.1259438","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259682","2020 PPR  1259682","","17/03/2020","**","","-215.00","0.00","NZD","0.00","2020","202009","PPR","1259682 ITR","","17/03/2020","17/03/2020","ACE.006726432.0000002","2020.PPR.1259682","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259696","2020 PPR  1259696","","17/03/2020","**","","-215.00","0.00","NZD","0.00","2020","202009","PPR","1259696 ITR","","17/03/2020","17/03/2020","ACE.006726438.0000002","2020.PPR.1259696","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259713","2020 PPR  1259713","","17/03/2020","**","","-215.00","0.00","NZD","0.00","2020","202009","PPR","1259713 ITR","","17/03/2020","17/03/2020","ACE.006726439.0000002","2020.PPR.1259713","","0.00","","CG Invoices to be received account"
"","2020 PPR  1260070","2020 PPR  1260070","","17/03/2020","**","","-58.00","0.00","NZD","0.00","2020","202009","PPR","1260070 ITR","","17/03/2020","17/03/2020","ACE.006726462.0000005","2020.PPR.1260070","","0.00","","CG Invoices to be received account"
"","2020 PPR  1260071","2020 PPR  1260071","","17/03/2020","**","","-58.00","0.00","NZD","0.00","2020","202009","PPR","1260071 ITR","","17/03/2020","17/03/2020","ACE.006726462.0000006","2020.PPR.1260071","","0.00","","CG Invoices to be received account"
"","2020 PPR  1260324","2020 PPR  1260324","","18/03/2020","**","","-58.00","0.00","NZD","0.00","2020","202009","PPR","1260324 ITR","","18/03/2020","18/03/2020","ACE.006726446.0000008","2020.PPR.1260324","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261291","2020 PPR  1261291","","19/03/2020","**","","-215.00","0.00","NZD","0.00","2020","202009","PPR","1261291 ITR","","19/03/2020","19/03/2020","ACE.006726632.0000002","2020.PPR.1261291","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261413","2020 PPR  1261413","","19/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1261413 ITR","","19/03/2020","19/03/2020","ACE.006726648.0000002","2020.PPR.1261413","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262261","2020 PPR  1262261","","20/03/2020","**","","-193.00","0.00","NZD","0.00","2020","202009","PPR","1262261 ITR","","20/03/2020","20/03/2020","ACE.006718535.0000014","2020.PPR.1262261","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262347","2020 PPR  1262347","","20/03/2020","**","","-215.00","0.00","NZD","0.00","2020","202009","PPR","1262347 ITR","","20/03/2020","20/03/2020","ACE.006726780.0000002","2020.PPR.1262347","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262494","2020 PPR  1262494","","20/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1262494 ITR","","20/03/2020","20/03/2020","ACE.006726801.0000010","2020.PPR.1262494","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265607","2020 PPR  1265607","","06/05/2020","**","","-215.00","0.00","NZD","0.00","2020","202011","PPR","1265607 ITR","","06/05/2020","06/05/2020","ACE.006727192.0000002","2020.PPR.1265607","","0.00","","CG Invoices to be received account"
"","2020 PPR  1266322","2020 PPR  1266322","","20/05/2020","**","","-215.00","0.00","NZD","0.00","2020","202011","PPR","1266322 ITR","","20/05/2020","20/05/2020","ACE.006727667.0000007","2020.PPR.1266322","","0.00","","CG Invoices to be received account"
"","2020 PPR  1266513","2020 PPR  1266513","","22/05/2020","**","","-215.00","0.00","NZD","0.00","2020","202011","PPR","1266513 ITR","","22/05/2020","22/05/2020","ACE.006727808.0000002","2020.PPR.1266513","","0.00","","CG Invoices to be received account"
"","2020 PPR  1269971","2020 PPR  1269971","","15/06/2020","**","","-170.00","0.00","NZD","0.00","2020","202012","PPR","1269971 ITR","","15/06/2020","15/06/2020","ACE.006730298.0000002","2020.PPR.1269971","","0.00","","CG Invoices to be received account"
"","2020 PPR  1270014","2020 PPR  1270014","","15/06/2020","**","","-377.19","0.00","NZD","0.00","2020","202012","PPR","1270014 ITR","","15/06/2020","15/06/2020","ACE.006729231.0000012","2020.PPR.1270014","","0.00","","CG Invoices to be received account"
"","2020 PPR  1270424","2020 PPR  1270424","","16/06/2020","**","","-298.17","0.00","NZD","0.00","2020","202012","PPR","1270424 ITR","","16/06/2020","16/06/2020","ACE.006730589.0000002","2020.PPR.1270424","","0.00","","CG Invoices to be received account"
"","2020 PPR  1270425","2020 PPR  1270425","","16/06/2020","**","","-298.17","0.00","NZD","0.00","2020","202012","PPR","1270425 ITR","","16/06/2020","16/06/2020","ACE.006730589.0000003","2020.PPR.1270425","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277340","2021 PPR  1277340","","06/07/2020","**","","-298.17","0.00","NZD","0.00","2021","202101","PPR","1277340 ITR","","06/07/2020","06/07/2020","ACE.006735321.0000002","2021.PPR.1277340","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277341","2021 PPR  1277341","","06/07/2020","**","","-298.17","0.00","NZD","0.00","2021","202101","PPR","1277341 ITR","","06/07/2020","06/07/2020","ACE.006735321.0000003","2021.PPR.1277341","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277342","2021 PPR  1277342","","06/07/2020","**","","-298.17","0.00","NZD","0.00","2021","202101","PPR","1277342 ITR","","06/07/2020","06/07/2020","ACE.006735321.0000004","2021.PPR.1277342","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277343","2021 PPR  1277343","","06/07/2020","**","","-298.17","0.00","NZD","0.00","2021","202101","PPR","1277343 ITR","","06/07/2020","06/07/2020","ACE.006735321.0000005","2021.PPR.1277343","","0.00","","CG Invoices to be received account"
"","2021 PPR  1278795","2021 PPR  1278795","","09/07/2020","**","","-492.00","0.00","NZD","0.00","2021","202101","PPR","1278795 ITR","","09/07/2020","09/07/2020","ACE.006736341.0000002","2021.PPR.1278795","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279099","2021 PPR  1279099","","10/07/2020","**","","-215.00","0.00","NZD","0.00","2021","202101","PPR","1279099 ITR","","10/07/2020","10/07/2020","ACE.006736244.0000008","2021.PPR.1279099","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279697","2021 PPR  1279697","","11/07/2020","**","","-215.00","0.00","NZD","0.00","2021","202101","PPR","1279697 ITR","","11/07/2020","11/07/2020","ACE.006736792.0000002","2021.PPR.1279697","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283116","2021 PPR  1283116","","21/07/2020","**","","-733.75","0.00","NZD","0.00","2021","202101","PPR","1283116 ITR","","21/07/2020","21/07/2020","ACE.006738989.0000003","2021.PPR.1283116","","0.00","","CG Invoices to be received account"
"","2021 PPR  1286513","2021 PPR  1286513","","28/07/2020","**","","-58.00","0.00","NZD","0.00","2021","202101","PPR","1286513 ITR","","28/07/2020","28/07/2020","ACE.006741267.0000002","2021.PPR.1286513","","0.00","","CG Invoices to be received account"
"","2021 PPR  1287689","2021 PPR  1287689","","30/07/2020","**","","-215.00","0.00","NZD","0.00","2021","202101","PPR","1287689 ITR","","30/07/2020","30/07/2020","ACE.006740259.0000008","2021.PPR.1287689","","0.00","","CG Invoices to be received account"
"","2021 PPR  1287862","2021 PPR  1287862","","30/07/2020","**","","-58.00","0.00","NZD","0.00","2021","202101","PPR","1287862 ITR","","30/07/2020","30/07/2020","ACE.006742117.0000002","2021.PPR.1287862","","0.00","","CG Invoices to be received account"
"","2021 PPR  1288200","2021 PPR  1288200","","31/07/2020","**","","-215.00","0.00","NZD","0.00","2021","202101","PPR","1288200 ITR","","31/07/2020","31/07/2020","ACE.006738856.0000008","2021.PPR.1288200","","0.00","","CG Invoices to be received account"
"","2021 PPR  1290140","2021 PPR  1290140","","05/08/2020","**","","-215.00","0.00","NZD","0.00","2021","202102","PPR","1290140 ITR","","05/08/2020","05/08/2020","ACE.006743687.0000002","2021.PPR.1290140","","0.00","","CG Invoices to be received account"
"","2021 PPR  1291066","2021 PPR  1291066","","06/08/2020","**","","-215.00","0.00","NZD","0.00","2021","202102","PPR","1291066 ITR","","06/08/2020","06/08/2020","ACE.006744342.0000002","2021.PPR.1291066","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292119","2021 PPR  1292119","","08/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1292119 ITR","","08/08/2020","08/08/2020","ACE.006744801.0000002","2021.PPR.1292119","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292530","2021 PPR  1292530","","10/08/2020","**","","-331.00","0.00","NZD","0.00","2021","202102","PPR","1292530 ITR","","10/08/2020","10/08/2020","ACE.006745209.0000002","2021.PPR.1292530","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292552","2021 PPR  1292552","","10/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1292552 ITR","","10/08/2020","10/08/2020","ACE.006745215.0000002","2021.PPR.1292552","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292553","2021 PPR  1292553","","10/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1292553 ITR","","10/08/2020","10/08/2020","ACE.006745216.0000002","2021.PPR.1292553","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292567","2021 PPR  1292567","","10/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1292567 ITR","","10/08/2020","10/08/2020","ACE.006745229.0000002","2021.PPR.1292567","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292579","2021 PPR  1292579","","10/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1292579 ITR","","10/08/2020","10/08/2020","ACE.006745249.0000002","2021.PPR.1292579","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292581","2021 PPR  1292581","","10/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1292581 ITR","","10/08/2020","10/08/2020","ACE.006745256.0000002","2021.PPR.1292581","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293129","2021 PPR  1293129","","11/08/2020","**","","-58.00","0.00","NZD","0.00","2021","202102","PPR","1293129 ITR","","11/08/2020","11/08/2020","ACE.006745256.0000007","2021.PPR.1293129","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293203","2021 PPR  1293203","","11/08/2020","**","","-215.00","0.00","NZD","0.00","2021","202102","PPR","1293203 ITR","","11/08/2020","11/08/2020","ACE.006740259.0000013","2021.PPR.1293203","","0.00","","CG Invoices to be received account"
"","2021 PPR  1295644","2021 PPR  1295644","","17/08/2020","**","","-215.00","0.00","NZD","0.00","2021","202102","PPR","1295644 ITR","","17/08/2020","17/08/2020","ACE.006746204.0000004","2021.PPR.1295644","","0.00","","CG Invoices to be received account"
"","2021 PPR  1298452","2021 PPR  1298452","","27/08/2020","**","","-215.00","0.00","NZD","0.00","2021","202102","PPR","1298452 ITR","","27/08/2020","27/08/2020","ACE.006747526.0000002","2021.PPR.1298452","","0.00","","CG Invoices to be received account"
"","2021 PPR  1298491","2021 PPR  1298491","","27/08/2020","**","","-215.00","0.00","NZD","0.00","2021","202102","PPR","1298491 ITR","","27/08/2020","27/08/2020","ACE.006747519.0000008","2021.PPR.1298491","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300422","2021 PPR  1300422","","03/09/2020","**","","-65.00","0.00","NZD","0.00","2021","202103","PPR","1300422 ITR","","03/09/2020","03/09/2020","ACE.006746761.0000011","2021.PPR.1300422","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300434","2021 PPR  1300434","","03/09/2020","**","","-65.00","0.00","NZD","0.00","2021","202103","PPR","1300434 ITR","","03/09/2020","03/09/2020","ACE.006746747.0000006","2021.PPR.1300434","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300511","2021 PPR  1300511","","03/09/2020","**","","-65.00","0.00","NZD","0.00","2021","202103","PPR","1300511 ITR","","03/09/2020","03/09/2020","ACE.006746755.0000006","2021.PPR.1300511","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300518","2021 PPR  1300518","","03/09/2020","**","","-65.00","0.00","NZD","0.00","2021","202103","PPR","1300518 ITR","","03/09/2020","03/09/2020","ACE.006746759.0000006","2021.PPR.1300518","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300544","2021 PPR  1300544","","03/09/2020","**","","-65.00","0.00","NZD","0.00","2021","202103","PPR","1300544 ITR","","03/09/2020","03/09/2020","ACE.006746750.0000006","2021.PPR.1300544","","0.00","","CG Invoices to be received account"
"","2021 PPR  1302823","2021 PPR  1302823","","10/09/2020","**","","-708.07","0.00","NZD","0.00","2021","202103","PPR","1302823 ITR","","10/09/2020","10/09/2020","ACE.006750179.0000002","2021.PPR.1302823","","0.00","","CG Invoices to be received account"
"","2021 PPR  1302824","2021 PPR  1302824","","10/09/2020","**","","-708.07","0.00","NZD","0.00","2021","202103","PPR","1302824 ITR","","10/09/2020","10/09/2020","ACE.006750179.0000003","2021.PPR.1302824","","0.00","","CG Invoices to be received account"
"","2021 PPR  1307615","2021 PPR  1307615","","23/09/2020","**","","-215.00","0.00","NZD","0.00","2021","202103","PPR","1307615 ITR","","23/09/2020","23/09/2020","ACE.006753191.0000002","2021.PPR.1307615","","0.00","","CG Invoices to be received account"
"","2021 PPR  1309490","2021 PPR  1309490","","28/09/2020","**","","-215.00","0.00","NZD","0.00","2021","202103","PPR","1309490 ITR","","28/09/2020","28/09/2020","ACE.006745968.0000009","2021.PPR.1309490","","0.00","","CG Invoices to be received account"
"","2021 PPR  1309846","2021 PPR  1309846","","29/09/2020","**","","-58.00","0.00","NZD","0.00","2021","202103","PPR","1309846 ITR","","29/09/2020","29/09/2020","ACE.006754404.0000002","2021.PPR.1309846","","0.00","","CG Invoices to be received account"
"","2021 PPR  1310618","2021 PPR  1310618","","30/09/2020","**","","-215.00","0.00","NZD","0.00","2021","202103","PPR","1310618 ITR","","30/09/2020","30/09/2020","ACE.006747190.0000002","2021.PPR.1310618","","0.00","","CG Invoices to be received account"
"","2021 PPR  1313993","2021 PPR  1313993","","08/10/2020","**","","-215.00","0.00","NZD","0.00","2021","202104","PPR","1313993 ITR","","08/10/2020","08/10/2020","ACE.006757042.0000002","2021.PPR.1313993","","0.00","","CG Invoices to be received account"
"","2021 PPR  1316830","2021 PPR  1316830","","14/10/2020","**","","-215.00","0.00","NZD","0.00","2021","202104","PPR","1316830 ITR","","14/10/2020","14/10/2020","ACE.006758786.0000008","2021.PPR.1316830","","0.00","","CG Invoices to be received account"
"","2021 PPR  1326085","2021 PPR  1326085","","02/11/2020","**","","-237.00","0.00","NZD","0.00","2021","202105","PPR","1326085 ITR","","02/11/2020","02/11/2020","ACE.006764238.0000002","2021.PPR.1326085","","0.00","","CG Invoices to be received account"
"","2021 PPR  1326903","2021 PPR  1326903","","03/11/2020","**","","-341.00","0.00","NZD","0.00","2021","202105","PPR","1326903 ITR","","03/11/2020","03/11/2020","ACE.006764838.0000002","2021.PPR.1326903","","0.00","","CG Invoices to be received account"
"","2021 PPR  1329857","2021 PPR  1329857","","08/11/2020","**","","-65.00","0.00","NZD","0.00","2021","202105","PPR","1329857 ITR","","08/11/2020","08/11/2020","ACE.006766630.0000002","2021.PPR.1329857","","0.00","","CG Invoices to be received account"
"","2021 PPR  1334215","2021 PPR  1334215","","17/11/2020","**","","-237.00","0.00","NZD","0.00","2021","202105","PPR","1334215 ITR","","17/11/2020","17/11/2020","ACE.006769430.0000002","2021.PPR.1334215","","0.00","","CG Invoices to be received account"
"","2021 PPR  1345108","2021 PPR  1345108","","08/12/2020","**","","-1,431.69","0.00","NZD","0.00","2021","202106","PPR","1345108 ITR","","08/12/2020","08/12/2020","ACE.006775490.0000002","2021.PPR.1345108","","0.00","","CG Invoices to be received account"
