sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2019 PUR   224147","2019 PUR   224147","","15/05/2019","**","","51.00","0.00","NZD","0.00","2019","201910","PUR","224147 VPA","","06/04/2019","11/04/2019","ACE.006561282.0000002","2019.PUR.0224147","","0.00","","CG Invoices to be received account"
"","2019 PUR   224147","2019 PUR   224147","","15/05/2019","**","","39.00","0.00","NZD","0.00","2019","201910","PUR","224147 VPA","","06/04/2019","11/04/2019","ACE.006561282.0000004","2019.PUR.0224147","","0.00","","CG Invoices to be received account"
"","2019 PUR   224147","2019 PUR   224147","","15/05/2019","**","","-51.00","0.00","NZD","0.00","2019","201910","PUR","224147 VPA","","06/04/2019","11/04/2019","ACE.006561282.0000005","2019.PUR.0224147","","0.00","","CG Invoices to be received account"
"","2019 PUR   224147","2019 PUR   224147","","15/05/2019","**","","-39.00","0.00","NZD","0.00","2019","201910","PUR","224147 VPA","","06/04/2019","11/04/2019","ACE.006561282.0000006","2019.PUR.0224147","","0.00","","CG Invoices to be received account"
"","2019 PUR   224147","2019 PUR   224147","","15/05/2019","**","","35.00","0.00","NZD","0.00","2019","201910","PUR","224147 VPA","","06/04/2019","11/04/2019","ACE.006562377.0000002","2019.PUR.0224147","","0.00","","CG Invoices to be received account"
"","2019 PUR   224148","2019 PUR   224148","","15/05/2019","**","","-35.00","0.00","NZD","0.00","2019","201910","PUR","224148 VPA","","11/04/2019","11/04/2019","ACE.006562377.0000005","2019.PUR.0224148","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","-67.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006559624.0000009","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","-57.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006559624.0000010","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","26.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565459.0000008","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","11.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565772.0000002","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","20.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565772.0000004","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","23.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565772.0000006","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","-11.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565772.0000015","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","-20.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565772.0000016","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   229271","2019 PUR   229271","","15/05/2019","**","","-23.00","0.00","NZD","0.00","2019","201911","PUR","229271 VPA","","13/04/2019","09/05/2019","ACE.006565772.0000017","2019.PUR.0229271","","0.00","","CG Invoices to be received account"
"","2019 PUR   230499","2019 PUR   230499","","15/05/2019","**","","-26.00","0.00","NZD","0.00","2019","201911","PUR","230499 VPA","","20/04/2019","14/05/2019","ACE.006565459.0000016","2019.PUR.0230499","","0.00","","CG Invoices to be received account"
"","2019 PUR   239783","2019 PUR   239783","","15/07/2019","**","","43.00","0.00","NZD","0.00","2019","201912","PUR","239783 VPA","","20/06/2019","20/06/2019","ACE.006598456.0000002","2019.PUR.0239783","","0.00","","CG Invoices to be received account"
"","2019 PUR   239783","2019 PUR   239783","","15/07/2019","**","","-43.00","0.00","NZD","0.00","2019","201912","PUR","239783 VPA","","20/06/2019","20/06/2019","ACE.006598456.0000010","2019.PUR.0239783","","0.00","","CG Invoices to be received account"
"","2019 PUR   239783","2019 PUR   239783","","15/07/2019","**","","54.00","0.00","NZD","0.00","2019","201912","PUR","239783 VPA","","20/06/2019","20/06/2019","ACE.006598466.0000002","2019.PUR.0239783","","0.00","","CG Invoices to be received account"
"","2019 PUR   239783","2019 PUR   239783","","15/07/2019","**","","-54.00","0.00","NZD","0.00","2019","201912","PUR","239783 VPA","","20/06/2019","20/06/2019","ACE.006598466.0000008","2019.PUR.0239783","","0.00","","CG Invoices to be received account"
"","2020 PPR  1174741","2020 PPR  1174741","","15/12/2019","**","","-79.00","0.00","NZD","0.00","2020","202005","PPR","1174741 ITR","","18/11/2019","18/11/2019","ACE.006678746.0000002","2020.PPR.1174741","","0.00","","CG Invoices to be received account"
"","2020 PPR  1174748","2020 PPR  1174748","","15/12/2019","**","","-44.00","0.00","NZD","0.00","2020","202005","PPR","1174748 ITR","","18/11/2019","18/11/2019","ACE.006678748.0000002","2020.PPR.1174748","","0.00","","CG Invoices to be received account"
"","2020 PPR  1174808","2020 PPR  1174808","","15/12/2019","**","","43.00","0.00","NZD","0.00","2020","202005","PPR","1174808 ITR","","18/11/2019","18/11/2019","ACE.006676617.0000009","2020.PPR.1174808","","0.00","","CG Invoices to be received account"
"","2020 PPR  1178551","2020 PPR  1178551","","15/12/2019","**","","-92.00","0.00","NZD","0.00","2020","202005","PPR","1178551 ITR","","21/11/2019","21/11/2019","ACE.006681024.0000002","2020.PPR.1178551","","0.00","","CG Invoices to be received account"
"","2020 PPR  1193617","2020 PPR  1193617","","15/01/2020","**","","-30.00","0.00","NZD","0.00","2020","202006","PPR","1193617 ITR","","10/12/2019","10/12/2019","ACE.006688567.0000002","2020.PPR.1193617","","0.00","","CG Invoices to be received account"
"","2020 PPR  1193618","2020 PPR  1193618","","15/01/2020","**","","-35.00","0.00","NZD","0.00","2020","202006","PPR","1193618 ITR","","10/12/2019","10/12/2019","ACE.006688567.0000004","2020.PPR.1193618","","0.00","","CG Invoices to be received account"
"","2020 PPR  1193633","2020 PPR  1193633","","15/01/2020","**","","-57.00","0.00","NZD","0.00","2020","202006","PPR","1193633 ITR","","10/12/2019","10/12/2019","ACE.006688579.0000002","2020.PPR.1193633","","0.00","","CG Invoices to be received account"
"","2020 PPR  1193634","2020 PPR  1193634","","15/01/2020","**","","-21.00","0.00","NZD","0.00","2020","202006","PPR","1193634 ITR","","10/12/2019","10/12/2019","ACE.006688579.0000004","2020.PPR.1193634","","0.00","","CG Invoices to be received account"
"","2020 PPR  1193635","2020 PPR  1193635","","15/01/2020","**","","-34.00","0.00","NZD","0.00","2020","202006","PPR","1193635 ITR","","10/12/2019","10/12/2019","ACE.006688579.0000006","2020.PPR.1193635","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242851","2020 PPR  1242851","","15/03/2020","**","","-44.00","0.00","NZD","0.00","2020","202008","PPR","1242851 ITR","","26/02/2020","26/02/2020","ACE.006715596.0000002","2020.PPR.1242851","","0.00","","CG Invoices to be received account"
"","2020 PPR  1274780","2020 PPR  1274780","","15/07/2020","**","","120.00","0.00","NZD","0.00","2020","202012","PPR","1274780 ITR","","30/06/2020","30/06/2020","ACE.006732653.0000031","2020.PPR.1274780","","0.00","","CG Invoices to be received account"
"","2020 PPR  1274785","2020 PPR  1274785","","15/07/2020","**","","240.00","0.00","NZD","0.00","2020","202012","PPR","1274785 ITR","","30/06/2020","30/06/2020","ACE.006732653.0000033","2020.PPR.1274785","","0.00","","CG Invoices to be received account"
"","2020 PPR  1274786","2020 PPR  1274786","","15/07/2020","**","","184.00","0.00","NZD","0.00","2020","202012","PPR","1274786 ITR","","30/06/2020","30/06/2020","ACE.006732653.0000036","2020.PPR.1274786","","0.00","","CG Invoices to be received account"
"","2020 PUR   248895","2020 PUR   248895","","15/08/2019","**","","20.00","0.00","NZD","0.00","2020","202001","PUR","248895 VPA","","30/07/2019","30/07/2019","ACE.006618376.0000002","2020.PUR.0248895","","0.00","","CG Invoices to be received account"
"","2020 PUR   248895","2020 PUR   248895","","15/08/2019","**","","-20.00","0.00","NZD","0.00","2020","202001","PUR","248895 VPA","","30/07/2019","30/07/2019","ACE.006618376.0000005","2020.PUR.0248895","","0.00","","CG Invoices to be received account"
"","2020 PUR   249166","2020 PUR   249166","","15/08/2019","**","","76.00","0.00","NZD","0.00","2020","202001","PUR","249166 VPA","","20/07/2019","31/07/2019","ACE.006613204.0000002","2020.PUR.0249166","","0.00","","CG Invoices to be received account"
"","2020 PUR   249185","2020 PUR   249185","","15/08/2019","**","","-76.00","0.00","NZD","0.00","2020","202001","PUR","249185 VPA","","27/07/2019","31/07/2019","ACE.006613204.0000005","2020.PUR.0249185","","0.00","","CG Invoices to be received account"
"","2020 PUR   254242","2020 PUR   254242","","15/08/2019","**","","12.00","0.00","NZD","0.00","2020","202002","PUR","254242 VPA","","31/07/2019","21/08/2019","ACE.006619656.0000002","2020.PUR.0254242","","0.00","","CG Invoices to be received account"
"","2020 PUR   254242","2020 PUR   254242","","15/08/2019","**","","-12.00","0.00","NZD","0.00","2020","202002","PUR","254242 VPA","","31/07/2019","21/08/2019","ACE.006619656.0000007","2020.PUR.0254242","","0.00","","CG Invoices to be received account"
"","2020 PUR   268167","2020 PUR   268167","","15/10/2019","**","","30.00","0.00","NZD","0.00","2020","202004","PUR","268167 VPA","","28/09/2019","15/10/2019","ACE.006652274.0000002","2020.PUR.0268167","","0.00","","CG Invoices to be received account"
"","2020 PUR   268167","2020 PUR   268167","","15/10/2019","**","","34.00","0.00","NZD","0.00","2020","202004","PUR","268167 VPA","","28/09/2019","15/10/2019","ACE.006652274.0000004","2020.PUR.0268167","","0.00","","CG Invoices to be received account"
"","2020 PUR   268170","2020 PUR   268170","","15/10/2019","**","","-34.00","0.00","NZD","0.00","2020","202004","PUR","268170 VPA","","30/09/2019","15/10/2019","ACE.006652274.0000010","2020.PUR.0268170","","0.00","","CG Invoices to be received account"
"","2020 PUR   269610","2020 PUR   269610","","15/11/2019","**","","-30.00","0.00","NZD","0.00","2020","202004","PUR","269610 VPA","","05/10/2019","21/10/2019","ACE.006652274.0000009","2020.PUR.0269610","","0.00","","CG Invoices to be received account"
"","2020 PUR   275715","2020 PUR   275715","","15/11/2019","**","","92.00","0.00","NZD","0.00","2020","202005","PUR","275715 VPA","","26/10/2019","14/11/2019","ACE.006666542.0000002","2020.PUR.0275715","","0.00","","CG Invoices to be received account"
"","2020 PUR   275729","2020 PUR   275729","","15/11/2019","**","","-92.00","0.00","NZD","0.00","2020","202005","PUR","275729 VPA","","31/10/2019","14/11/2019","ACE.006666542.0000007","2020.PUR.0275729","","0.00","","CG Invoices to be received account"
"","2020 PUR   283665","2020 PUR   283665","","15/01/2020","**","","44.00","0.00","NZD","0.00","2020","202006","PUR","283665 VPA","","12/12/2019","12/12/2019","ACE.006683335.0000002","2020.PUR.0283665","","0.00","","CG Invoices to be received account"
"","2020 PUR   283665","2020 PUR   283665","","15/01/2020","**","","-44.00","0.00","NZD","0.00","2020","202006","PUR","283665 VPA","","12/12/2019","12/12/2019","ACE.006683335.0000008","2020.PUR.0283665","","0.00","","CG Invoices to be received account"
"","2020 PUR   283665","2020 PUR   283665","","15/01/2020","**","","65.00","0.00","NZD","0.00","2020","202006","PUR","283665 VPA","","12/12/2019","12/12/2019","ACE.006683409.0000002","2020.PUR.0283665","","0.00","","CG Invoices to be received account"
"","2020 PUR   283665","2020 PUR   283665","","15/01/2020","**","","-65.00","0.00","NZD","0.00","2020","202006","PUR","283665 VPA","","12/12/2019","12/12/2019","ACE.006683409.0000006","2020.PUR.0283665","","0.00","","CG Invoices to be received account"
"","2020 PUR   283666","2020 PUR   283666","","15/12/2019","**","","82.00","0.00","NZD","0.00","2020","202006","PUR","283666 VPA","","30/11/2019","12/12/2019","ACE.006682471.0000002","2020.PUR.0283666","","0.00","","CG Invoices to be received account"
"","2020 PUR   283666","2020 PUR   283666","","15/12/2019","**","","74.00","0.00","NZD","0.00","2020","202006","PUR","283666 VPA","","30/11/2019","12/12/2019","ACE.006682471.0000004","2020.PUR.0283666","","0.00","","CG Invoices to be received account"
"","2020 PUR   283666","2020 PUR   283666","","15/12/2019","**","","-82.00","0.00","NZD","0.00","2020","202006","PUR","283666 VPA","","30/11/2019","12/12/2019","ACE.006682471.0000013","2020.PUR.0283666","","0.00","","CG Invoices to be received account"
"","2020 PUR   283666","2020 PUR   283666","","15/12/2019","**","","-74.00","0.00","NZD","0.00","2020","202006","PUR","283666 VPA","","30/11/2019","12/12/2019","ACE.006682471.0000014","2020.PUR.0283666","","0.00","","CG Invoices to be received account"
"","2020 PUR   283666","2020 PUR   283666","","15/12/2019","**","","44.00","0.00","NZD","0.00","2020","202006","PUR","283666 VPA","","30/11/2019","12/12/2019","ACE.006683378.0000002","2020.PUR.0283666","","0.00","","CG Invoices to be received account"
"","2020 PUR   283666","2020 PUR   283666","","15/12/2019","**","","-44.00","0.00","NZD","0.00","2020","202006","PUR","283666 VPA","","30/11/2019","12/12/2019","ACE.006683378.0000005","2020.PUR.0283666","","0.00","","CG Invoices to be received account"
"","2020 PUR   287011","2020 PUR   287011","","15/01/2020","**","","34.00","0.00","NZD","0.00","2020","202007","PUR","287011 VPA","","07/12/2019","15/01/2020","ACE.006687515.0000002","2020.PUR.0287011","","0.00","","CG Invoices to be received account"
"","2020 PUR   287011","2020 PUR   287011","","15/01/2020","**","","42.00","0.00","NZD","0.00","2020","202007","PUR","287011 VPA","","07/12/2019","15/01/2020","ACE.006687515.0000004","2020.PUR.0287011","","0.00","","CG Invoices to be received account"
"","2020 PUR   287011","2020 PUR   287011","","15/01/2020","**","","-34.00","0.00","NZD","0.00","2020","202007","PUR","287011 VPA","","07/12/2019","15/01/2020","ACE.006687515.0000005","2020.PUR.0287011","","0.00","","CG Invoices to be received account"
"","2020 PUR   287011","2020 PUR   287011","","15/01/2020","**","","-42.00","0.00","NZD","0.00","2020","202007","PUR","287011 VPA","","07/12/2019","15/01/2020","ACE.006687515.0000006","2020.PUR.0287011","","0.00","","CG Invoices to be received account"
"","2020 PUR   287026","2020 PUR   287026","","15/01/2020","**","","348.30","0.00","NZD","0.00","2020","202007","PUR","287026 VPA","","14/12/2019","15/01/2020","ACE.006697399.0000001","2020.PUR.0287026","","0.00","","CG Invoices to be received account"
"","2020 PUR   287026","2020 PUR   287026","","15/01/2020","**","","-348.30","0.00","NZD","0.00","2020","202007","PUR","287026 VPA","","14/12/2019","15/01/2020","ACE.006697399.0000003","2020.PUR.0287026","","0.00","","CG Invoices to be received account"
"","2020 PUR   288196","2020 PUR   288196","","15/01/2020","**","","-42.00","0.00","NZD","0.00","2020","202007","PUR","288196 VPA","","21/12/2019","24/01/2020","ACE.006689508.0000011","2020.PUR.0288196","","0.00","","CG Invoices to be received account"
"","2020 PUR   288196","2020 PUR   288196","","15/01/2020","**","","85.00","0.00","NZD","0.00","2020","202007","PUR","288196 VPA","","21/12/2019","24/01/2020","ACE.006691300.0000002","2020.PUR.0288196","","0.00","","CG Invoices to be received account"
"","2020 PUR   288196","2020 PUR   288196","","15/01/2020","**","","-85.00","0.00","NZD","0.00","2020","202007","PUR","288196 VPA","","21/12/2019","24/01/2020","ACE.006691300.0000009","2020.PUR.0288196","","0.00","","CG Invoices to be received account"
"","2020 PUR   288197","2020 PUR   288197","","15/02/2020","**","","42.00","0.00","NZD","0.00","2020","202007","PUR","288197 VPA","","24/01/2020","24/01/2020","ACE.006689508.0000013","2020.PUR.0288197","","0.00","","CG Invoices to be received account"
"","2020 PUR   291483","2020 PUR   291483","","15/02/2020","**","","81.00","0.00","NZD","0.00","2020","202008","PUR","291483 VPA","","31/01/2020","13/02/2020","ACE.006703306.0000018","2020.PUR.0291483","","0.00","","CG Invoices to be received account"
"","2020 PUR   291489","2020 PUR   291489","","15/03/2020","**","","-81.00","0.00","NZD","0.00","2020","202008","PUR","291489 VPA","","08/02/2020","13/02/2020","ACE.006703306.0000020","2020.PUR.0291489","","0.00","","CG Invoices to be received account"
"","2020 PUR   292894","2020 PUR   292894","","15/03/2020","**","","-34.00","0.00","NZD","0.00","2020","202008","PUR","292894 VPA","","19/02/2020","19/02/2020","ACE.006713287.0000020","2020.PUR.0292894","","0.00","","CG Invoices to be received account"
"","2020 PUR   294082","2020 PUR   294082","","15/03/2020","**","","34.00","0.00","NZD","0.00","2020","202008","PUR","294082 VPA","","22/02/2020","25/02/2020","ACE.006713287.0000025","2020.PUR.0294082","","0.00","","CG Invoices to be received account"
"","2020 PUR   297743","2020 PUR   297743","","15/03/2020","**","","124.00","0.00","NZD","0.00","2020","202009","PUR","297743 VPA","","29/02/2020","12/03/2020","ACE.006717046.0000002","2020.PUR.0297743","","0.00","","CG Invoices to be received account"
"","2020 PUR   299266","2020 PUR   299266","","15/04/2020","**","","-124.00","0.00","NZD","0.00","2020","202009","PUR","299266 VPA","","07/03/2020","20/03/2020","ACE.006717046.0000007","2020.PUR.0299266","","0.00","","CG Invoices to be received account"
"","2021 PPR  1276011","2021 PPR  1276011","","15/08/2020","**","","-44.00","0.00","NZD","0.00","2021","202101","PPR","1276011 ITR","","02/07/2020","02/07/2020","ACE.006734522.0000004","2021.PPR.1276011","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277233","2021 PPR  1277233","","15/08/2020","**","","-132.00","0.00","NZD","0.00","2021","202101","PPR","1277233 ITR","","06/07/2020","06/07/2020","ACE.006734873.0000028","2021.PPR.1277233","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277236","2021 PPR  1277236","","15/08/2020","**","","282.00","0.00","NZD","0.00","2021","202101","PPR","1277236 ITR","","06/07/2020","06/07/2020","ACE.006734873.0000049","2021.PPR.1277236","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277237","2021 PPR  1277237","","15/08/2020","**","","132.00","0.00","NZD","0.00","2021","202101","PPR","1277237 ITR","","06/07/2020","06/07/2020","ACE.006734873.0000050","2021.PPR.1277237","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277238","2021 PPR  1277238","","15/08/2020","**","","-164.50","0.00","NZD","0.00","2021","202101","PPR","1277238 ITR","","06/07/2020","06/07/2020","ACE.006734873.0000056","2021.PPR.1277238","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277239","2021 PPR  1277239","","15/08/2020","**","","-77.00","0.00","NZD","0.00","2021","202101","PPR","1277239 ITR","","06/07/2020","06/07/2020","ACE.006734873.0000058","2021.PPR.1277239","","0.00","","CG Invoices to be received account"
"","2021 PPR  1277253","2021 PPR  1277253","","15/08/2020","**","","-74.00","0.00","NZD","0.00","2021","202101","PPR","1277253 ITR","","06/07/2020","06/07/2020","ACE.006734585.0000020","2021.PPR.1277253","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282051","2021 PPR  1282051","","15/08/2020","**","","56.00","0.00","NZD","0.00","2021","202101","PPR","1282051 ITR","","17/07/2020","17/07/2020","ACE.006734881.0000011","2021.PPR.1282051","","0.00","","CG Invoices to be received account"
"","2021 PPR  1284284","2021 PPR  1284284","","15/08/2020","**","","53.00","0.00","NZD","0.00","2021","202101","PPR","1284284 ITR","","23/07/2020","23/07/2020","ACE.006729527.0000028","2021.PPR.1284284","","0.00","","CG Invoices to be received account"
"","2021 PPR  1284285","2021 PPR  1284285","","15/08/2020","**","","-53.00","0.00","NZD","0.00","2021","202101","PPR","1284285 ITR","","23/07/2020","23/07/2020","ACE.006729527.0000031","2021.PPR.1284285","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292426","2021 PPR  1292426","","15/09/2020","**","","-59.00","0.00","NZD","0.00","2021","202102","PPR","1292426 ITR","","10/08/2020","10/08/2020","ACE.006745056.0000002","2021.PPR.1292426","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293896","2021 PPR  1293896","","15/09/2020","**","","-43.00","0.00","NZD","0.00","2021","202102","PPR","1293896 ITR","","12/08/2020","12/08/2020","ACE.006745765.0000002","2021.PPR.1293896","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297217","2021 PPR  1297217","","15/09/2020","**","","-43.00","0.00","NZD","0.00","2021","202102","PPR","1297217 ITR","","22/08/2020","22/08/2020","ACE.006746805.0000002","2021.PPR.1297217","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297232","2021 PPR  1297232","","15/09/2020","**","","-43.00","0.00","NZD","0.00","2021","202102","PPR","1297232 ITR","","22/08/2020","22/08/2020","ACE.006746806.0000002","2021.PPR.1297232","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297233","2021 PPR  1297233","","15/09/2020","**","","-43.00","0.00","NZD","0.00","2021","202102","PPR","1297233 ITR","","22/08/2020","22/08/2020","ACE.006746806.0000004","2021.PPR.1297233","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297243","2021 PPR  1297243","","15/09/2020","**","","-43.00","0.00","NZD","0.00","2021","202102","PPR","1297243 ITR","","22/08/2020","22/08/2020","ACE.006746807.0000002","2021.PPR.1297243","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297249","2021 PPR  1297249","","15/09/2020","**","","-54.00","0.00","NZD","0.00","2021","202102","PPR","1297249 ITR","","22/08/2020","22/08/2020","ACE.006745112.0000014","2021.PPR.1297249","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297250","2021 PPR  1297250","","15/09/2020","**","","54.00","0.00","NZD","0.00","2021","202102","PPR","1297250 ITR","","22/08/2020","22/08/2020","ACE.006745112.0000012","2021.PPR.1297250","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297251","2021 PPR  1297251","","15/09/2020","**","","-24.00","0.00","NZD","0.00","2021","202102","PPR","1297251 ITR","","22/08/2020","22/08/2020","ACE.006746810.0000002","2021.PPR.1297251","","0.00","","CG Invoices to be received account"
"","2021 PPR  1308233","2021 PPR  1308233","","15/10/2020","**","","44.00","0.00","NZD","0.00","2021","202103","PPR","1308233 ITR","","24/09/2020","24/09/2020","ACE.006734522.0000017","2021.PPR.1308233","","0.00","","CG Invoices to be received account"
"","2021 PPR  1324203","2021 PPR  1324203","","15/11/2020","**","","-57.00","0.00","NZD","0.00","2021","202104","PPR","1324203 ITR","","29/10/2020","29/10/2020","ACE.006763036.0000002","2021.PPR.1324203","","0.00","","CG Invoices to be received account"
"","2021 PPR  1324230","2021 PPR  1324230","","15/11/2020","**","","26.00","0.00","NZD","0.00","2021","202104","PPR","1324230 ITR","","29/10/2020","29/10/2020","ACE.006763036.0000011","2021.PPR.1324230","","0.00","","CG Invoices to be received account"
"","2021 PPR  1324231","2021 PPR  1324231","","15/11/2020","**","","31.00","0.00","NZD","0.00","2021","202104","PPR","1324231 ITR","","29/10/2020","29/10/2020","ACE.006763036.0000012","2021.PPR.1324231","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352344","2021 PPR  1352344","","15/02/2021","**","","435.00","0.00","NZD","0.00","2021","202107","PPR","1352344 ITR","","06/01/2021","06/01/2021","ACE.006774986.0000007","2021.PPR.1352344","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352345","2021 PPR  1352345","","15/02/2021","**","","-435.00","0.00","NZD","0.00","2021","202107","PPR","1352345 ITR","","06/01/2021","06/01/2021","ACE.006774986.0000009","2021.PPR.1352345","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352412","2021 PPR  1352412","","15/02/2021","**","","45.00","0.00","NZD","0.00","2021","202107","PPR","1352412 ITR","","06/01/2021","06/01/2021","ACE.006767295.0000013","2021.PPR.1352412","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352673","2021 PPR  1352673","","15/02/2021","**","","45.00","0.00","NZD","0.00","2021","202107","PPR","1352673 ITR","","08/01/2021","08/01/2021","ACE.006769580.0000011","2021.PPR.1352673","","0.00","","CG Invoices to be received account"
"","2021 PPR  1357714","2021 PPR  1357714","","15/02/2021","**","","-49.00","0.00","NZD","0.00","2021","202107","PPR","1357714 ITR","","22/01/2021","22/01/2021","ACE.006782676.0000004","2021.PPR.1357714","","0.00","","CG Invoices to be received account"
"","2021 PPR  1386255","2021 PPR  1386255","","15/04/2021","**","","-28.00","0.00","NZD","0.00","2021","202109","PPR","1386255 ITR","","25/03/2021","25/03/2021","ACE.006801145.0000002","2021.PPR.1386255","","0.00","","CG Invoices to be received account"
"","2021 PPR  1386256","2021 PPR  1386256","","15/04/2021","**","","-43.00","0.00","NZD","0.00","2021","202109","PPR","1386256 ITR","","25/03/2021","25/03/2021","ACE.006801145.0000004","2021.PPR.1386256","","0.00","","CG Invoices to be received account"
