sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2020 PPR  1141057","2020 PPR  1141057","","11/10/2019","**","","-4,750.00","0.00","NZD","0.00","2020","202004","PPR","1141057 ITR","","11/10/2019","11/10/2019","ACE.006659276.0000004","2020.PPR.1141057","","0.00","","CG Invoices to be received account"
"","2020 PPR  1213999","2020 PPR  1213999","","23/01/2020","**","","-10.00","0.00","NZD","0.00","2020","202007","PPR","1213999 ITR","","23/01/2020","23/01/2020","ACE.006700748.0000015","2020.PPR.1213999","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214144","2020 PPR  1214144","","23/01/2020","**","","-19.00","0.00","NZD","0.00","2020","202007","PPR","1214144 ITR","","23/01/2020","23/01/2020","ACE.006694080.0000032","2020.PPR.1214144","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214145","2020 PPR  1214145","","23/01/2020","**","","-19.00","0.00","NZD","0.00","2020","202007","PPR","1214145 ITR","","23/01/2020","23/01/2020","ACE.006694080.0000033","2020.PPR.1214145","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214146","2020 PPR  1214146","","23/01/2020","**","","-19.00","0.00","NZD","0.00","2020","202007","PPR","1214146 ITR","","23/01/2020","23/01/2020","ACE.006694080.0000034","2020.PPR.1214146","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214147","2020 PPR  1214147","","23/01/2020","**","","-19.00","0.00","NZD","0.00","2020","202007","PPR","1214147 ITR","","23/01/2020","23/01/2020","ACE.006694080.0000035","2020.PPR.1214147","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214176","2020 PPR  1214176","","23/01/2020","**","","-224.44","0.00","NZD","0.00","2020","202007","PPR","1214176 ITR","","23/01/2020","23/01/2020","ACE.006692416.0000051","2020.PPR.1214176","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214177","2020 PPR  1214177","","23/01/2020","**","","-96.85","0.00","NZD","0.00","2020","202007","PPR","1214177 ITR","","23/01/2020","23/01/2020","ACE.006692416.0000052","2020.PPR.1214177","","0.00","","CG Invoices to be received account"
"","2020 PPR  1214423","2020 PPR  1214423","","23/01/2020","**","","-105.00","0.00","NZD","0.00","2020","202007","PPR","1214423 ITR","","23/01/2020","23/01/2020","ACE.006695549.0000012","2020.PPR.1214423","","0.00","","CG Invoices to be received account"
"","2020 PPR  1217974","2020 PPR  1217974","","28/01/2020","**","","-400.00","0.00","NZD","0.00","2020","202007","PPR","1217974 ITR","","28/01/2020","28/01/2020","ACE.006677487.0000021","2020.PPR.1217974","","0.00","","CG Invoices to be received account"
"","2020 PPR  1218779","2020 PPR  1218779","","29/01/2020","**","","-1,158.70","0.00","NZD","0.00","2020","202007","PPR","1218779 ITR","","29/01/2020","29/01/2020","ACE.006693071.0000029","2020.PPR.1218779","","0.00","","CG Invoices to be received account"
"","2020 PPR  1218783","2020 PPR  1218783","","29/01/2020","**","","-1,613.00","0.00","NZD","0.00","2020","202007","PPR","1218783 ITR","","29/01/2020","29/01/2020","ACE.006693079.0000020","2020.PPR.1218783","","0.00","","CG Invoices to be received account"
"","2020 PPR  1218793","2020 PPR  1218793","","29/01/2020","**","","-1,259.00","0.00","NZD","0.00","2020","202007","PPR","1218793 ITR","","29/01/2020","29/01/2020","ACE.006693084.0000013","2020.PPR.1218793","","0.00","","CG Invoices to be received account"
"","2020 PPR  1218799","2020 PPR  1218799","","29/01/2020","**","","-1,559.50","0.00","NZD","0.00","2020","202007","PPR","1218799 ITR","","29/01/2020","29/01/2020","ACE.006693091.0000020","2020.PPR.1218799","","0.00","","CG Invoices to be received account"
"","2020 PPR  1218810","2020 PPR  1218810","","29/01/2020","**","","-1,559.50","0.00","NZD","0.00","2020","202007","PPR","1218810 ITR","","29/01/2020","29/01/2020","ACE.006693099.0000020","2020.PPR.1218810","","0.00","","CG Invoices to be received account"
"","2020 PPR  1222226","2020 PPR  1222226","","03/02/2020","**","","-95.00","0.00","NZD","0.00","2020","202008","PPR","1222226 ITR","","03/02/2020","03/02/2020","ACE.006691938.0000023","2020.PPR.1222226","","0.00","","CG Invoices to be received account"
"","2020 PPR  1222302","2020 PPR  1222302","","03/02/2020","**","","-910.00","0.00","NZD","0.00","2020","202008","PPR","1222302 ITR","","03/02/2020","03/02/2020","ACE.006700231.0000008","2020.PPR.1222302","","0.00","","CG Invoices to be received account"
"","2020 PPR  1223094","2020 PPR  1223094","","04/02/2020","**","","-235.00","0.00","NZD","0.00","2020","202008","PPR","1223094 ITR","","04/02/2020","04/02/2020","ACE.006698257.0000026","2020.PPR.1223094","","0.00","","CG Invoices to be received account"
"","2020 PPR  1223168","2020 PPR  1223168","","04/02/2020","**","","-40.00","0.00","NZD","0.00","2020","202008","PPR","1223168 ITR","","04/02/2020","04/02/2020","ACE.006698904.0000007","2020.PPR.1223168","","0.00","","CG Invoices to be received account"
"","2020 PPR  1223412","2020 PPR  1223412","","04/02/2020","**","","-10.00","0.00","NZD","0.00","2020","202008","PPR","1223412 ITR","","04/02/2020","04/02/2020","ACE.006696987.0000010","2020.PPR.1223412","","0.00","","CG Invoices to be received account"
"","2020 PPR  1224592","2020 PPR  1224592","","05/02/2020","**","","-150.00","0.00","NZD","0.00","2020","202008","PPR","1224592 ITR","","05/02/2020","05/02/2020","ACE.006707163.0000009","2020.PPR.1224592","","0.00","","CG Invoices to be received account"
"","2020 PPR  1224593","2020 PPR  1224593","","05/02/2020","**","","-10.00","0.00","NZD","0.00","2020","202008","PPR","1224593 ITR","","05/02/2020","05/02/2020","ACE.006707163.0000010","2020.PPR.1224593","","0.00","","CG Invoices to be received account"
"","2020 PPR  1227297","2020 PPR  1227297","","10/02/2020","**","","-35.00","0.00","NZD","0.00","2020","202008","PPR","1227297 ITR","","10/02/2020","10/02/2020","ACE.006701484.0000012","2020.PPR.1227297","","0.00","","CG Invoices to be received account"
"","2020 PPR  1227298","2020 PPR  1227298","","10/02/2020","**","","-35.00","0.00","NZD","0.00","2020","202008","PPR","1227298 ITR","","10/02/2020","10/02/2020","ACE.006696112.0000012","2020.PPR.1227298","","0.00","","CG Invoices to be received account"
"","2020 PPR  1227486","2020 PPR  1227486","","10/02/2020","**","","-150.00","0.00","NZD","0.00","2020","202008","PPR","1227486 ITR","","10/02/2020","10/02/2020","ACE.006704641.0000018","2020.PPR.1227486","","0.00","","CG Invoices to be received account"
"","2020 PPR  1229902","2020 PPR  1229902","","12/02/2020","**","","-290.00","0.00","NZD","0.00","2020","202008","PPR","1229902 ITR","","12/02/2020","12/02/2020","ACE.006711240.0000003","2020.PPR.1229902","","0.00","","CG Invoices to be received account"
"","2020 PPR  1229903","2020 PPR  1229903","","12/02/2020","**","","-481.00","0.00","NZD","0.00","2020","202008","PPR","1229903 ITR","","12/02/2020","12/02/2020","ACE.006711240.0000005","2020.PPR.1229903","","0.00","","CG Invoices to be received account"
"","2020 PPR  1233796","2020 PPR  1233796","","17/02/2020","**","","-5.00","0.00","NZD","0.00","2020","202008","PPR","1233796 ITR","","17/02/2020","17/02/2020","ACE.006712310.0000008","2020.PPR.1233796","","0.00","","CG Invoices to be received account"
"","2020 PPR  1233799","2020 PPR  1233799","","17/02/2020","**","","-5.00","0.00","NZD","0.00","2020","202008","PPR","1233799 ITR","","17/02/2020","17/02/2020","ACE.006712297.0000018","2020.PPR.1233799","","0.00","","CG Invoices to be received account"
"","2020 PPR  1233957","2020 PPR  1233957","","17/02/2020","**","","-10.00","0.00","NZD","0.00","2020","202008","PPR","1233957 ITR","","17/02/2020","17/02/2020","ACE.006692389.0000021","2020.PPR.1233957","","0.00","","CG Invoices to be received account"
"","2020 PPR  1233977","2020 PPR  1233977","","17/02/2020","**","","-235.00","0.00","NZD","0.00","2020","202008","PPR","1233977 ITR","","17/02/2020","17/02/2020","ACE.006702322.0000028","2020.PPR.1233977","","0.00","","CG Invoices to be received account"
"","2020 PPR  1233993","2020 PPR  1233993","","17/02/2020","**","","-582.81","0.00","NZD","0.00","2020","202008","PPR","1233993 ITR","","17/02/2020","17/02/2020","ACE.006707403.0000107","2020.PPR.1233993","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234092","2020 PPR  1234092","","17/02/2020","**","","-178.30","0.00","NZD","0.00","2020","202008","PPR","1234092 ITR","","17/02/2020","17/02/2020","ACE.006685561.0000025","2020.PPR.1234092","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234093","2020 PPR  1234093","","17/02/2020","**","","-259.51","0.00","NZD","0.00","2020","202008","PPR","1234093 ITR","","17/02/2020","17/02/2020","ACE.006685561.0000026","2020.PPR.1234093","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234094","2020 PPR  1234094","","17/02/2020","**","","-364.59","0.00","NZD","0.00","2020","202008","PPR","1234094 ITR","","17/02/2020","17/02/2020","ACE.006685561.0000027","2020.PPR.1234094","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235384","2020 PPR  1235384","","18/02/2020","**","","-35.00","0.00","NZD","0.00","2020","202008","PPR","1235384 ITR","","18/02/2020","18/02/2020","ACE.006702877.0000013","2020.PPR.1235384","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241782","2020 PPR  1241782","","25/02/2020","**","","-21.00","0.00","NZD","0.00","2020","202008","PPR","1241782 ITR","","25/02/2020","25/02/2020","ACE.006707166.0000014","2020.PPR.1241782","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244065","2020 PPR  1244065","","27/02/2020","**","","-26.00","0.00","NZD","0.00","2020","202008","PPR","1244065 ITR","","27/02/2020","27/02/2020","ACE.006700808.0000021","2020.PPR.1244065","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244111","2020 PPR  1244111","","27/02/2020","**","","-25.00","0.00","NZD","0.00","2020","202008","PPR","1244111 ITR","","27/02/2020","27/02/2020","ACE.006718397.0000038","2020.PPR.1244111","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244112","2020 PPR  1244112","","27/02/2020","**","","-25.00","0.00","NZD","0.00","2020","202008","PPR","1244112 ITR","","27/02/2020","27/02/2020","ACE.006718397.0000042","2020.PPR.1244112","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244113","2020 PPR  1244113","","27/02/2020","**","","-25.00","0.00","NZD","0.00","2020","202008","PPR","1244113 ITR","","27/02/2020","27/02/2020","ACE.006718397.0000040","2020.PPR.1244113","","0.00","","CG Invoices to be received account"
"","2020 PPR  1245154","2020 PPR  1245154","","28/02/2020","**","","-749.00","0.00","NZD","0.00","2020","202008","PPR","1245154 ITR","","28/02/2020","28/02/2020","ACE.006715118.0000026","2020.PPR.1245154","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246484","2020 PPR  1246484","","02/03/2020","**","","-85.00","0.00","NZD","0.00","2020","202009","PPR","1246484 ITR","","02/03/2020","02/03/2020","ACE.006711524.0000013","2020.PPR.1246484","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246511","2020 PPR  1246511","","02/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1246511 ITR","","02/03/2020","02/03/2020","ACE.006718905.0000022","2020.PPR.1246511","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246512","2020 PPR  1246512","","02/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1246512 ITR","","02/03/2020","02/03/2020","ACE.006718905.0000024","2020.PPR.1246512","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246518","2020 PPR  1246518","","02/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1246518 ITR","","02/03/2020","02/03/2020","ACE.006718904.0000014","2020.PPR.1246518","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246519","2020 PPR  1246519","","02/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1246519 ITR","","02/03/2020","02/03/2020","ACE.006718904.0000015","2020.PPR.1246519","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246761","2020 PPR  1246761","","02/03/2020","**","","-78.00","0.00","NZD","0.00","2020","202009","PPR","1246761 ITR","","02/03/2020","02/03/2020","ACE.006718170.0000017","2020.PPR.1246761","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246765","2020 PPR  1246765","","02/03/2020","**","","-78.00","0.00","NZD","0.00","2020","202009","PPR","1246765 ITR","","02/03/2020","02/03/2020","ACE.006718170.0000018","2020.PPR.1246765","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246807","2020 PPR  1246807","","02/03/2020","**","","-33.47","0.00","NZD","0.00","2020","202009","PPR","1246807 ITR","","02/03/2020","02/03/2020","ACE.006719836.0000018","2020.PPR.1246807","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246816","2020 PPR  1246816","","02/03/2020","**","","-38.69","0.00","NZD","0.00","2020","202009","PPR","1246816 ITR","","02/03/2020","02/03/2020","ACE.006719836.0000019","2020.PPR.1246816","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246824","2020 PPR  1246824","","02/03/2020","**","","-14.79","0.00","NZD","0.00","2020","202009","PPR","1246824 ITR","","02/03/2020","02/03/2020","ACE.006704315.0000048","2020.PPR.1246824","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246825","2020 PPR  1246825","","02/03/2020","**","","-13.52","0.00","NZD","0.00","2020","202009","PPR","1246825 ITR","","02/03/2020","02/03/2020","ACE.006704315.0000049","2020.PPR.1246825","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246826","2020 PPR  1246826","","02/03/2020","**","","-43.25","0.00","NZD","0.00","2020","202009","PPR","1246826 ITR","","02/03/2020","02/03/2020","ACE.006704315.0000050","2020.PPR.1246826","","0.00","","CG Invoices to be received account"
"","2020 PPR  1247768","2020 PPR  1247768","","03/03/2020","**","","-270.00","0.00","NZD","0.00","2020","202009","PPR","1247768 ITR","","03/03/2020","03/03/2020","ACE.006715026.0000020","2020.PPR.1247768","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248670","2020 PPR  1248670","","04/03/2020","**","","-354.78","0.00","NZD","0.00","2020","202009","PPR","1248670 ITR","","04/03/2020","04/03/2020","ACE.006711650.0000018","2020.PPR.1248670","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248840","2020 PPR  1248840","","04/03/2020","**","","-60.00","0.00","NZD","0.00","2020","202009","PPR","1248840 ITR","","04/03/2020","04/03/2020","ACE.006719474.0000010","2020.PPR.1248840","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248841","2020 PPR  1248841","","04/03/2020","**","","-60.00","0.00","NZD","0.00","2020","202009","PPR","1248841 ITR","","04/03/2020","04/03/2020","ACE.006719474.0000011","2020.PPR.1248841","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249641","2020 PPR  1249641","","05/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1249641 ITR","","05/03/2020","05/03/2020","ACE.006717250.0000012","2020.PPR.1249641","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249738","2020 PPR  1249738","","05/03/2020","**","","-176.64","0.00","NZD","0.00","2020","202009","PPR","1249738 ITR","","05/03/2020","05/03/2020","ACE.006691741.0000011","2020.PPR.1249738","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249933","2020 PPR  1249933","","05/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1249933 ITR","","05/03/2020","05/03/2020","ACE.006717884.0000020","2020.PPR.1249933","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249943","2020 PPR  1249943","","05/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1249943 ITR","","05/03/2020","05/03/2020","ACE.006639887.0000041","2020.PPR.1249943","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249948","2020 PPR  1249948","","05/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1249948 ITR","","05/03/2020","05/03/2020","ACE.006718903.0000033","2020.PPR.1249948","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249951","2020 PPR  1249951","","05/03/2020","**","","-235.00","0.00","NZD","0.00","2020","202009","PPR","1249951 ITR","","05/03/2020","05/03/2020","ACE.006651624.0000049","2020.PPR.1249951","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250796","2020 PPR  1250796","","06/03/2020","**","","-80.00","0.00","NZD","0.00","2020","202009","PPR","1250796 ITR","","06/03/2020","06/03/2020","ACE.006677657.0000011","2020.PPR.1250796","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250805","2020 PPR  1250805","","06/03/2020","**","","-20.00","0.00","NZD","0.00","2020","202009","PPR","1250805 ITR","","06/03/2020","06/03/2020","ACE.006707419.0000017","2020.PPR.1250805","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250806","2020 PPR  1250806","","06/03/2020","**","","-10.00","0.00","NZD","0.00","2020","202009","PPR","1250806 ITR","","06/03/2020","06/03/2020","ACE.006707559.0000013","2020.PPR.1250806","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250809","2020 PPR  1250809","","06/03/2020","**","","-10.00","0.00","NZD","0.00","2020","202009","PPR","1250809 ITR","","06/03/2020","06/03/2020","ACE.006714453.0000013","2020.PPR.1250809","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250810","2020 PPR  1250810","","06/03/2020","**","","-10.00","0.00","NZD","0.00","2020","202009","PPR","1250810 ITR","","06/03/2020","06/03/2020","ACE.006714453.0000014","2020.PPR.1250810","","0.00","","CG Invoices to be received account"
"","2020 PPR  1252348","2020 PPR  1252348","","09/03/2020","**","","-19.00","0.00","NZD","0.00","2020","202009","PPR","1252348 ITR","","09/03/2020","09/03/2020","ACE.006717726.0000019","2020.PPR.1252348","","0.00","","CG Invoices to be received account"
"","2020 PPR  1252349","2020 PPR  1252349","","09/03/2020","**","","-39.00","0.00","NZD","0.00","2020","202009","PPR","1252349 ITR","","09/03/2020","09/03/2020","ACE.006717726.0000020","2020.PPR.1252349","","0.00","","CG Invoices to be received account"
"","2020 PPR  1252604","2020 PPR  1252604","","09/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1252604 ITR","","09/03/2020","09/03/2020","ACE.006703121.0000025","2020.PPR.1252604","","0.00","","CG Invoices to be received account"
"","2020 PPR  1254544","2020 PPR  1254544","","11/03/2020","**","","-88.81","0.00","NZD","0.00","2020","202009","PPR","1254544 ITR","","11/03/2020","11/03/2020","ACE.006688390.0000026","2020.PPR.1254544","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258071","2020 PPR  1258071","","16/03/2020","**","","-270.00","0.00","NZD","0.00","2020","202009","PPR","1258071 ITR","","16/03/2020","16/03/2020","ACE.006715026.0000024","2020.PPR.1258071","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259693","2020 PPR  1259693","","17/03/2020","**","","-20.00","0.00","NZD","0.00","2020","202009","PPR","1259693 ITR","","17/03/2020","17/03/2020","ACE.006714833.0000019","2020.PPR.1259693","","0.00","","CG Invoices to be received account"
"","2020 PPR  1259697","2020 PPR  1259697","","17/03/2020","**","","-40.00","0.00","NZD","0.00","2020","202009","PPR","1259697 ITR","","17/03/2020","17/03/2020","ACE.006697049.0000028","2020.PPR.1259697","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262315","2020 PPR  1262315","","20/03/2020","**","","39.00","0.00","NZD","0.00","2020","202009","PPR","1262315 ITR","","20/03/2020","20/03/2020","ACE.006717726.0000032","2020.PPR.1262315","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262317","2020 PPR  1262317","","20/03/2020","**","","-39.00","0.00","NZD","0.00","2020","202009","PPR","1262317 ITR","","20/03/2020","20/03/2020","ACE.006717726.0000033","2020.PPR.1262317","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262355","2020 PPR  1262355","","20/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1262355 ITR","","20/03/2020","20/03/2020","ACE.006723977.0000016","2020.PPR.1262355","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262362","2020 PPR  1262362","","20/03/2020","**","","-35.00","0.00","NZD","0.00","2020","202009","PPR","1262362 ITR","","20/03/2020","20/03/2020","ACE.006723977.0000017","2020.PPR.1262362","","0.00","","CG Invoices to be received account"
"","2020 PPR  1263711","2020 PPR  1263711","","24/03/2020","**","","-105.00","0.00","NZD","0.00","2020","202009","PPR","1263711 ITR","","24/03/2020","24/03/2020","ACE.006694288.0000050","2020.PPR.1263711","","0.00","","CG Invoices to be received account"
"","2020 PPR  1264544","2020 PPR  1264544","","02/04/2020","**","","-179.01","0.00","NZD","0.00","2020","202010","PPR","1264544 ITR","","02/04/2020","02/04/2020","ACE.006718212.0000044","2020.PPR.1264544","","0.00","","CG Invoices to be received account"
"","2020 PPR  1264545","2020 PPR  1264545","","02/04/2020","**","","-187.58","0.00","NZD","0.00","2020","202010","PPR","1264545 ITR","","02/04/2020","02/04/2020","ACE.006718212.0000045","2020.PPR.1264545","","0.00","","CG Invoices to be received account"
"","2020 PPR  1264645","2020 PPR  1264645","","03/04/2020","**","","-371.37","0.00","NZD","0.00","2020","202010","PPR","1264645 ITR","","03/04/2020","03/04/2020","ACE.006721006.0000022","2020.PPR.1264645","","0.00","","CG Invoices to be received account"
"","2020 PPR  1264651","2020 PPR  1264651","","03/04/2020","**","","-10.00","0.00","NZD","0.00","2020","202010","PPR","1264651 ITR","","03/04/2020","03/04/2020","ACE.006713914.0000032","2020.PPR.1264651","","0.00","","CG Invoices to be received account"
"","2020 PPR  1264656","2020 PPR  1264656","","03/04/2020","**","","-30.00","0.00","NZD","0.00","2020","202010","PPR","1264656 ITR","","03/04/2020","03/04/2020","ACE.006718302.0000011","2020.PPR.1264656","","0.00","","CG Invoices to be received account"
"","2020 PPR  1264657","2020 PPR  1264657","","03/04/2020","**","","-38.00","0.00","NZD","0.00","2020","202010","PPR","1264657 ITR","","03/04/2020","03/04/2020","ACE.006718302.0000012","2020.PPR.1264657","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265058","2020 PPR  1265058","","14/04/2020","**","","-75.00","0.00","NZD","0.00","2020","202010","PPR","1265058 ITR","","14/04/2020","14/04/2020","ACE.006726269.0000020","2020.PPR.1265058","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265059","2020 PPR  1265059","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265059 ITR","","14/04/2020","14/04/2020","ACE.006726265.0000017","2020.PPR.1265059","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265060","2020 PPR  1265060","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265060 ITR","","14/04/2020","14/04/2020","ACE.006726265.0000018","2020.PPR.1265060","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265061","2020 PPR  1265061","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265061 ITR","","14/04/2020","14/04/2020","ACE.006726265.0000015","2020.PPR.1265061","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265062","2020 PPR  1265062","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265062 ITR","","14/04/2020","14/04/2020","ACE.006726265.0000016","2020.PPR.1265062","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265063","2020 PPR  1265063","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265063 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000069","2020.PPR.1265063","","0.00","","CG Invoices to be received account"
