sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006545538.0000004","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006545538.0000012","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006545884.0000003","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006545884.0000005","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006545884.0000016","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006545884.0000018","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000003","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000005","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000008","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000010","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000017","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000019","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000021","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546852.0000023","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546983.0000008","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546983.0000010","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546983.0000023","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   218581","2019 PUR   218581","","15/04/2019","**","","-129.60","0.00","NZD","0.00","2019","201909","PUR","218581 VPA","","15/03/2019","21/03/2019","ACE.006546983.0000025","2019.PUR.0218581","","0.00","","CG Invoices to be received account"
"","2019 PUR   225953","2019 PUR   225953","","15/05/2019","**","","204.00","0.00","NZD","0.00","2019","201910","PUR","225953 VPA","","15/04/2019","18/04/2019","ACE.006561740.0000004","2019.PUR.0225953","","0.00","","CG Invoices to be received account"
"","2019 PUR   225953","2019 PUR   225953","","15/05/2019","**","","-204.00","0.00","NZD","0.00","2019","201910","PUR","225953 VPA","","15/04/2019","18/04/2019","ACE.006561740.0000014","2019.PUR.0225953","","0.00","","CG Invoices to be received account"
"","2020 PPR  1187380","2020 PPR  1187380","","15/01/2020","**","","-138.60","0.00","NZD","0.00","2020","202006","PPR","1187380 ITR","","02/12/2019","02/12/2019","ACE.006685619.0000003","2020.PPR.1187380","","0.00","","CG Invoices to be received account"
"","2020 PPR  1187381","2020 PPR  1187381","","15/01/2020","**","","-138.60","0.00","NZD","0.00","2020","202006","PPR","1187381 ITR","","02/12/2019","02/12/2019","ACE.006685619.0000005","2020.PPR.1187381","","0.00","","CG Invoices to be received account"
"","2020 PPR  1187391","2020 PPR  1187391","","15/01/2020","**","","-138.60","0.00","NZD","0.00","2020","202006","PPR","1187391 ITR","","02/12/2019","02/12/2019","ACE.006685635.0000003","2020.PPR.1187391","","0.00","","CG Invoices to be received account"
"","2020 PPR  1204461","2020 PPR  1204461","","15/02/2020","**","","-440.32","0.00","NZD","0.00","2020","202007","PPR","1204461 ITR","","08/01/2020","08/01/2020","ACE.006694408.0000003","2020.PPR.1204461","","0.00","","CG Invoices to be received account"
"","2020 PPR  1207082","2020 PPR  1207082","","15/02/2020","**","","-508.30","0.00","NZD","0.00","2020","202007","PPR","1207082 ITR","","14/01/2020","14/01/2020","ACE.006696490.0000003","2020.PPR.1207082","","0.00","","CG Invoices to be received account"
"","2020 PPR  1212915","2020 PPR  1212915","","15/02/2020","**","","-228.60","0.00","NZD","0.00","2020","202007","PPR","1212915 ITR","","22/01/2020","22/01/2020","ACE.006700415.0000004","2020.PPR.1212915","","0.00","","CG Invoices to be received account"
"","2020 PPR  1220018","2020 PPR  1220018","","15/02/2020","**","","-254.15","0.00","NZD","0.00","2020","202007","PPR","1220018 ITR","","30/01/2020","30/01/2020","ACE.006705298.0000005","2020.PPR.1220018","","0.00","","CG Invoices to be received account"
"","2020 PPR  1222232","2020 PPR  1222232","","15/03/2020","**","","-139.00","0.00","NZD","0.00","2020","202008","PPR","1222232 ITR","","03/02/2020","03/02/2020","ACE.006706616.0000003","2020.PPR.1222232","","0.00","","CG Invoices to be received account"
"","2020 PPR  1226447","2020 PPR  1226447","","15/03/2020","**","","-251.10","0.00","NZD","0.00","2020","202008","PPR","1226447 ITR","","07/02/2020","07/02/2020","ACE.006709294.0000003","2020.PPR.1226447","","0.00","","CG Invoices to be received account"
"","2020 PPR  1227364","2020 PPR  1227364","","15/03/2020","**","","-169.14","0.00","NZD","0.00","2020","202008","PPR","1227364 ITR","","10/02/2020","10/02/2020","ACE.006709703.0000003","2020.PPR.1227364","","0.00","","CG Invoices to be received account"
"","2020 PPR  1228724","2020 PPR  1228724","","15/03/2020","**","","-135.15","0.00","NZD","0.00","2020","202008","PPR","1228724 ITR","","11/02/2020","11/02/2020","ACE.006710642.0000003","2020.PPR.1228724","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231004","2020 PPR  1231004","","15/03/2020","**","","-126.65","0.00","NZD","0.00","2020","202008","PPR","1231004 ITR","","13/02/2020","13/02/2020","ACE.006711852.0000003","2020.PPR.1231004","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231423","2020 PPR  1231423","","15/03/2020","**","","-393.55","0.00","NZD","0.00","2020","202008","PPR","1231423 ITR","","13/02/2020","13/02/2020","ACE.006712313.0000003","2020.PPR.1231423","","0.00","","CG Invoices to be received account"
"","2020 PPR  1232726","2020 PPR  1232726","","15/03/2020","**","","-242.10","0.00","NZD","0.00","2020","202008","PPR","1232726 ITR","","14/02/2020","14/02/2020","ACE.006713050.0000005","2020.PPR.1232726","","0.00","","CG Invoices to be received account"
"","2020 PPR  1232818","2020 PPR  1232818","","15/03/2020","**","","-508.30","0.00","NZD","0.00","2020","202008","PPR","1232818 ITR","","14/02/2020","14/02/2020","ACE.006713124.0000003","2020.PPR.1232818","","0.00","","CG Invoices to be received account"
"","2020 PPR  1236654","2020 PPR  1236654","","15/03/2020","**","","-242.10","0.00","NZD","0.00","2020","202008","PPR","1236654 ITR","","19/02/2020","19/02/2020","ACE.006714162.0000008","2020.PPR.1236654","","0.00","","CG Invoices to be received account"
"","2020 PPR  1237962","2020 PPR  1237962","","15/03/2020","**","","-508.30","0.00","NZD","0.00","2020","202008","PPR","1237962 ITR","","20/02/2020","20/02/2020","ACE.006715870.0000003","2020.PPR.1237962","","0.00","","CG Invoices to be received account"
"","2020 PPR  1238082","2020 PPR  1238082","","15/03/2020","**","","-484.20","0.00","NZD","0.00","2020","202008","PPR","1238082 ITR","","20/02/2020","20/02/2020","ACE.006716048.0000003","2020.PPR.1238082","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239074","2020 PPR  1239074","","15/03/2020","**","","-508.30","0.00","NZD","0.00","2020","202008","PPR","1239074 ITR","","21/02/2020","21/02/2020","ACE.006715604.0000003","2020.PPR.1239074","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239124","2020 PPR  1239124","","15/03/2020","**","","-126.65","0.00","NZD","0.00","2020","202008","PPR","1239124 ITR","","21/02/2020","21/02/2020","ACE.006716462.0000003","2020.PPR.1239124","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240174","2020 PPR  1240174","","15/03/2020","**","","-134.10","0.00","NZD","0.00","2020","202008","PPR","1240174 ITR","","23/02/2020","23/02/2020","ACE.006716832.0000003","2020.PPR.1240174","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240314","2020 PPR  1240314","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240314 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000016","2020.PPR.1240314","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240315","2020 PPR  1240315","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240315 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000018","2020.PPR.1240315","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240316","2020 PPR  1240316","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240316 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000020","2020.PPR.1240316","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240317","2020 PPR  1240317","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240317 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000022","2020.PPR.1240317","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240318","2020 PPR  1240318","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240318 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000024","2020.PPR.1240318","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240319","2020 PPR  1240319","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240319 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000026","2020.PPR.1240319","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240320","2020 PPR  1240320","","15/03/2020","**","","-886.55","0.00","NZD","0.00","2020","202008","PPR","1240320 ITR","","24/02/2020","24/02/2020","ACE.006716900.0000028","2020.PPR.1240320","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241468","2020 PPR  1241468","","15/03/2020","**","","-251.10","0.00","NZD","0.00","2020","202008","PPR","1241468 ITR","","25/02/2020","25/02/2020","ACE.006717673.0000004","2020.PPR.1241468","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241544","2020 PPR  1241544","","15/03/2020","**","","-253.30","0.00","NZD","0.00","2020","202008","PPR","1241544 ITR","","25/02/2020","25/02/2020","ACE.006716016.0000022","2020.PPR.1241544","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241986","2020 PPR  1241986","","15/03/2020","**","","-126.65","0.00","NZD","0.00","2020","202008","PPR","1241986 ITR","","25/02/2020","25/02/2020","ACE.006718270.0000003","2020.PPR.1241986","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243143","2020 PPR  1243143","","15/03/2020","**","","-126.65","0.00","NZD","0.00","2020","202008","PPR","1243143 ITR","","26/02/2020","26/02/2020","ACE.006718784.0000003","2020.PPR.1243143","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243192","2020 PPR  1243192","","15/03/2020","**","","-242.10","0.00","NZD","0.00","2020","202008","PPR","1243192 ITR","","26/02/2020","26/02/2020","ACE.006718853.0000004","2020.PPR.1243192","","0.00","","CG Invoices to be received account"
"","2020 PPR  1246747","2020 PPR  1246747","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1246747 ITR","","02/03/2020","02/03/2020","ACE.006720776.0000004","2020.PPR.1246747","","0.00","","CG Invoices to be received account"
"","2020 PPR  1247553","2020 PPR  1247553","","15/04/2020","**","","-228.60","0.00","NZD","0.00","2020","202009","PPR","1247553 ITR","","03/03/2020","03/03/2020","ACE.006720963.0000003","2020.PPR.1247553","","0.00","","CG Invoices to be received account"
"","2020 PPR  1247554","2020 PPR  1247554","","15/04/2020","**","","-228.60","0.00","NZD","0.00","2020","202009","PPR","1247554 ITR","","03/03/2020","03/03/2020","ACE.006720963.0000005","2020.PPR.1247554","","0.00","","CG Invoices to be received account"
"","2020 PPR  1247806","2020 PPR  1247806","","15/04/2020","**","","-484.20","0.00","NZD","0.00","2020","202009","PPR","1247806 ITR","","03/03/2020","03/03/2020","ACE.006721267.0000005","2020.PPR.1247806","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248291","2020 PPR  1248291","","15/04/2020","**","","-253.30","0.00","NZD","0.00","2020","202009","PPR","1248291 ITR","","03/03/2020","03/03/2020","ACE.006710123.0000017","2020.PPR.1248291","","0.00","","CG Invoices to be received account"
"","2020 PPR  1248919","2020 PPR  1248919","","15/04/2020","**","","-508.30","0.00","NZD","0.00","2020","202009","PPR","1248919 ITR","","04/03/2020","04/03/2020","ACE.006721948.0000003","2020.PPR.1248919","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249128","2020 PPR  1249128","","15/04/2020","**","","-237.15","0.00","NZD","0.00","2020","202009","PPR","1249128 ITR","","04/03/2020","04/03/2020","ACE.006721343.0000015","2020.PPR.1249128","","0.00","","CG Invoices to be received account"
"","2020 PPR  1249902","2020 PPR  1249902","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1249902 ITR","","05/03/2020","05/03/2020","ACE.006722454.0000006","2020.PPR.1249902","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250015","2020 PPR  1250015","","15/04/2020","**","","-598.00","0.00","NZD","0.00","2020","202009","PPR","1250015 ITR","","05/03/2020","05/03/2020","ACE.006722580.0000003","2020.PPR.1250015","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250052","2020 PPR  1250052","","15/04/2020","**","","-299.00","0.00","NZD","0.00","2020","202009","PPR","1250052 ITR","","05/03/2020","05/03/2020","ACE.006722705.0000004","2020.PPR.1250052","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250216","2020 PPR  1250216","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1250216 ITR","","05/03/2020","05/03/2020","ACE.006722763.0000003","2020.PPR.1250216","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250217","2020 PPR  1250217","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1250217 ITR","","05/03/2020","05/03/2020","ACE.006722763.0000005","2020.PPR.1250217","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250727","2020 PPR  1250727","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1250727 ITR","","06/03/2020","06/03/2020","ACE.006722813.0000003","2020.PPR.1250727","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250728","2020 PPR  1250728","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1250728 ITR","","06/03/2020","06/03/2020","ACE.006722813.0000005","2020.PPR.1250728","","0.00","","CG Invoices to be received account"
"","2020 PPR  1250759","2020 PPR  1250759","","15/04/2020","**","","-254.15","0.00","NZD","0.00","2020","202009","PPR","1250759 ITR","","06/03/2020","06/03/2020","ACE.006722831.0000003","2020.PPR.1250759","","0.00","","CG Invoices to be received account"
"","2020 PPR  1252108","2020 PPR  1252108","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1252108 ITR","","08/03/2020","08/03/2020","ACE.006723441.0000003","2020.PPR.1252108","","0.00","","CG Invoices to be received account"
"","2020 PPR  1252109","2020 PPR  1252109","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1252109 ITR","","08/03/2020","08/03/2020","ACE.006723441.0000005","2020.PPR.1252109","","0.00","","CG Invoices to be received account"
"","2020 PPR  1252408","2020 PPR  1252408","","15/04/2020","**","","-251.10","0.00","NZD","0.00","2020","202009","PPR","1252408 ITR","","09/03/2020","09/03/2020","ACE.006722831.0000012","2020.PPR.1252408","","0.00","","CG Invoices to be received account"
"","2020 PPR  1253382","2020 PPR  1253382","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1253382 ITR","","10/03/2020","10/03/2020","ACE.006724018.0000004","2020.PPR.1253382","","0.00","","CG Invoices to be received account"
"","2020 PPR  1253757","2020 PPR  1253757","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1253757 ITR","","10/03/2020","10/03/2020","ACE.006724425.0000005","2020.PPR.1253757","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255046","2020 PPR  1255046","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255046 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000003","2020.PPR.1255046","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255047","2020 PPR  1255047","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255047 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000005","2020.PPR.1255047","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255048","2020 PPR  1255048","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255048 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000008","2020.PPR.1255048","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255049","2020 PPR  1255049","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255049 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000010","2020.PPR.1255049","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255050","2020 PPR  1255050","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255050 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000013","2020.PPR.1255050","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255051","2020 PPR  1255051","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255051 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000015","2020.PPR.1255051","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255052","2020 PPR  1255052","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255052 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000018","2020.PPR.1255052","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255053","2020 PPR  1255053","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1255053 ITR","","11/03/2020","11/03/2020","ACE.006725102.0000020","2020.PPR.1255053","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255125","2020 PPR  1255125","","15/04/2020","**","","-270.30","0.00","NZD","0.00","2020","202009","PPR","1255125 ITR","","11/03/2020","11/03/2020","ACE.006725112.0000003","2020.PPR.1255125","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255126","2020 PPR  1255126","","15/04/2020","**","","-270.30","0.00","NZD","0.00","2020","202009","PPR","1255126 ITR","","11/03/2020","11/03/2020","ACE.006725112.0000005","2020.PPR.1255126","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255711","2020 PPR  1255711","","15/04/2020","**","","-268.20","0.00","NZD","0.00","2020","202009","PPR","1255711 ITR","","12/03/2020","12/03/2020","ACE.006725392.0000003","2020.PPR.1255711","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255712","2020 PPR  1255712","","15/04/2020","**","","-268.20","0.00","NZD","0.00","2020","202009","PPR","1255712 ITR","","12/03/2020","12/03/2020","ACE.006725393.0000003","2020.PPR.1255712","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255750","2020 PPR  1255750","","15/04/2020","**","","-508.30","0.00","NZD","0.00","2020","202009","PPR","1255750 ITR","","12/03/2020","12/03/2020","ACE.006725425.0000003","2020.PPR.1255750","","0.00","","CG Invoices to be received account"
"","2020 PPR  1255853","2020 PPR  1255853","","15/04/2020","**","","-508.30","0.00","NZD","0.00","2020","202009","PPR","1255853 ITR","","12/03/2020","12/03/2020","ACE.006725483.0000003","2020.PPR.1255853","","0.00","","CG Invoices to be received account"
"","2020 PPR  1256541","2020 PPR  1256541","","15/04/2020","**","","-253.30","0.00","NZD","0.00","2020","202009","PPR","1256541 ITR","","13/03/2020","13/03/2020","ACE.006725679.0000003","2020.PPR.1256541","","0.00","","CG Invoices to be received account"
"","2020 PPR  1256578","2020 PPR  1256578","","15/04/2020","**","","-338.28","0.00","NZD","0.00","2020","202009","PPR","1256578 ITR","","13/03/2020","13/03/2020","ACE.006725709.0000003","2020.PPR.1256578","","0.00","","CG Invoices to be received account"
"","2020 PPR  1256579","2020 PPR  1256579","","15/04/2020","**","","-338.28","0.00","NZD","0.00","2020","202009","PPR","1256579 ITR","","13/03/2020","13/03/2020","ACE.006725709.0000005","2020.PPR.1256579","","0.00","","CG Invoices to be received account"
"","2020 PPR  1256895","2020 PPR  1256895","","15/04/2020","**","","-254.15","0.00","NZD","0.00","2020","202009","PPR","1256895 ITR","","13/03/2020","13/03/2020","ACE.006725940.0000003","2020.PPR.1256895","","0.00","","CG Invoices to be received account"
"","2020 PPR  1256981","2020 PPR  1256981","","15/04/2020","**","","-269.10","0.00","NZD","0.00","2020","202009","PPR","1256981 ITR","","13/03/2020","13/03/2020","ACE.006725955.0000004","2020.PPR.1256981","","0.00","","CG Invoices to be received account"
"","2020 PPR  1257097","2020 PPR  1257097","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1257097 ITR","","13/03/2020","13/03/2020","ACE.006725993.0000003","2020.PPR.1257097","","0.00","","CG Invoices to be received account"
"","2020 PPR  1257229","2020 PPR  1257229","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1257229 ITR","","13/03/2020","13/03/2020","ACE.006716462.0000016","2020.PPR.1257229","","0.00","","CG Invoices to be received account"
"","2020 PPR  1257831","2020 PPR  1257831","","15/04/2020","**","","-152.10","0.00","NZD","0.00","2020","202009","PPR","1257831 ITR","","16/03/2020","16/03/2020","ACE.006721205.0000007","2020.PPR.1257831","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258267","2020 PPR  1258267","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1258267 ITR","","16/03/2020","16/03/2020","ACE.006726209.0000003","2020.PPR.1258267","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258268","2020 PPR  1258268","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1258268 ITR","","16/03/2020","16/03/2020","ACE.006726209.0000005","2020.PPR.1258268","","0.00","","CG Invoices to be received account"
"","2020 PPR  1258312","2020 PPR  1258312","","15/04/2020","**","","-134.10","0.00","NZD","0.00","2020","202009","PPR","1258312 ITR","","16/03/2020","16/03/2020","ACE.006726218.0000004","2020.PPR.1258312","","0.00","","CG Invoices to be received account"
"","2020 PPR  1260475","2020 PPR  1260475","","15/04/2020","**","","-169.14","0.00","NZD","0.00","2020","202009","PPR","1260475 ITR","","18/03/2020","18/03/2020","ACE.006726513.0000003","2020.PPR.1260475","","0.00","","CG Invoices to be received account"
"","2020 PPR  1260476","2020 PPR  1260476","","15/04/2020","**","","-126.65","0.00","NZD","0.00","2020","202009","PPR","1260476 ITR","","18/03/2020","18/03/2020","ACE.006726513.0000005","2020.PPR.1260476","","0.00","","CG Invoices to be received account"
