sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1319028","2021 PPR  1319028","","19/10/2020","**","","-318.00","0.00","NZD","0.00","2021","202104","PPR","1319028 ITR","","19/10/2020","19/10/2020","ACE.006702362.0000016","2021.PPR.1319028","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327010","2021 PPR  1327010","","03/11/2020","**","","-1,465.74","0.00","NZD","0.00","2021","202105","PPR","1327010 ITR","","03/11/2020","03/11/2020","ACE.006764997.0000003","2021.PPR.1327010","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327012","2021 PPR  1327012","","03/11/2020","**","","-1,465.74","0.00","NZD","0.00","2021","202105","PPR","1327012 ITR","","03/11/2020","03/11/2020","ACE.006764997.0000008","2021.PPR.1327012","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327599","2021 PPR  1327599","","04/11/2020","**","","-758.00","0.00","NZD","0.00","2021","202105","PPR","1327599 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000026","2021.PPR.1327599","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327600","2021 PPR  1327600","","04/11/2020","**","","-758.00","0.00","NZD","0.00","2021","202105","PPR","1327600 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000028","2021.PPR.1327600","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327638","2021 PPR  1327638","","04/11/2020","**","","-1,465.74","0.00","NZD","0.00","2021","202105","PPR","1327638 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000032","2021.PPR.1327638","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327639","2021 PPR  1327639","","04/11/2020","**","","-1,465.74","0.00","NZD","0.00","2021","202105","PPR","1327639 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000034","2021.PPR.1327639","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327652","2021 PPR  1327652","","04/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1327652 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000036","2021.PPR.1327652","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327653","2021 PPR  1327653","","04/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1327653 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000038","2021.PPR.1327653","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327654","2021 PPR  1327654","","04/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1327654 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000040","2021.PPR.1327654","","0.00","","CG Invoices to be received account"
"","2021 PPR  1327655","2021 PPR  1327655","","04/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1327655 ITR","","04/11/2020","04/11/2020","ACE.006764997.0000042","2021.PPR.1327655","","0.00","","CG Invoices to be received account"
"","2021 PPR  1330141","2021 PPR  1330141","","09/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1330141 ITR","","09/11/2020","09/11/2020","ACE.006764997.0000053","2021.PPR.1330141","","0.00","","CG Invoices to be received account"
"","2021 PPR  1330142","2021 PPR  1330142","","09/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1330142 ITR","","09/11/2020","09/11/2020","ACE.006764997.0000055","2021.PPR.1330142","","0.00","","CG Invoices to be received account"
"","2021 PPR  1330143","2021 PPR  1330143","","09/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1330143 ITR","","09/11/2020","09/11/2020","ACE.006764997.0000057","2021.PPR.1330143","","0.00","","CG Invoices to be received account"
"","2021 PPR  1330144","2021 PPR  1330144","","09/11/2020","**","","-732.87","0.00","NZD","0.00","2021","202105","PPR","1330144 ITR","","09/11/2020","09/11/2020","ACE.006764997.0000059","2021.PPR.1330144","","0.00","","CG Invoices to be received account"
"","2021 PPR  1340736","2021 PPR  1340736","","30/11/2020","**","","-1,645.00","0.00","NZD","0.00","2021","202105","PPR","1340736 ITR","","30/11/2020","30/11/2020","ACE.006773287.0000005","2021.PPR.1340736","","0.00","","CG Invoices to be received account"
"","2021 PPR  1347025","2021 PPR  1347025","","12/12/2020","**","","-180.00","0.00","NZD","0.00","2021","202106","PPR","1347025 ITR","","12/12/2020","12/12/2020","ACE.006776298.0000003","2021.PPR.1347025","","0.00","","CG Invoices to be received account"
"","2021 PPR  1347026","2021 PPR  1347026","","12/12/2020","**","","-180.00","0.00","NZD","0.00","2021","202106","PPR","1347026 ITR","","12/12/2020","12/12/2020","ACE.006776298.0000005","2021.PPR.1347026","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350301","2021 PPR  1350301","","21/12/2020","**","","-255.79","0.00","NZD","0.00","2021","202106","PPR","1350301 ITR","","21/12/2020","21/12/2020","ACE.006773336.0000029","2021.PPR.1350301","","0.00","","CG Invoices to be received account"
"","2021 PPR  1381647","2021 PPR  1381647","","16/03/2021","**","","-140.00","0.00","NZD","0.00","2021","202109","PPR","1381647 ITR","","16/03/2021","16/03/2021","ACE.006798042.0000005","2021.PPR.1381647","","0.00","","CG Invoices to be received account"
"","2022 PPR  1451482","2022 PPR  1451482","","30/07/2021","**","","-308.00","0.00","NZD","0.00","2022","202201","PPR","1451482 ITR","","30/07/2021","30/07/2021","ACE.006832597.0000013","2022.PPR.1451482","","0.00","","CG Invoices to be received account"
"","2022 PPR  1451483","2022 PPR  1451483","","30/07/2021","**","","-308.00","0.00","NZD","0.00","2022","202201","PPR","1451483 ITR","","30/07/2021","30/07/2021","ACE.006832597.0000015","2022.PPR.1451483","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498785","2022 PPR  1498785","","03/02/2022","**","","-578.00","0.00","NZD","0.00","2022","202208","PPR","1498785 ITR","","03/02/2022","03/02/2022","ACE.006812835.0000017","2022.PPR.1498785","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498786","2022 PPR  1498786","","03/02/2022","**","","-642.00","0.00","NZD","0.00","2022","202208","PPR","1498786 ITR","","03/02/2022","03/02/2022","ACE.006812835.0000019","2022.PPR.1498786","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499253","2022 PPR  1499253","","08/02/2022","**","","-314.16","0.00","NZD","0.00","2022","202208","PPR","1499253 ITR","","08/02/2022","08/02/2022","ACE.006868401.0000008","2022.PPR.1499253","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499254","2022 PPR  1499254","","08/02/2022","**","","-314.16","0.00","NZD","0.00","2022","202208","PPR","1499254 ITR","","08/02/2022","08/02/2022","ACE.006868401.0000010","2022.PPR.1499254","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499500","2022 PPR  1499500","","09/02/2022","**","","-50.00","0.00","NZD","0.00","2022","202208","PPR","1499500 ITR","","09/02/2022","09/02/2022","ACE.006809786.0000018","2022.PPR.1499500","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502574","2022 PPR  1502574","","23/02/2022","**","","-35.00","0.00","NZD","0.00","2022","202208","PPR","1502574 ITR","","23/02/2022","23/02/2022","ACE.006870156.0000011","2022.PPR.1502574","","0.00","","CG Invoices to be received account"
"","2022 PPR  1504008","2022 PPR  1504008","","02/03/2022","**","","-35.00","0.00","NZD","0.00","2022","202209","PPR","1504008 ITR","","02/03/2022","02/03/2022","ACE.006870745.0000009","2022.PPR.1504008","","0.00","","CG Invoices to be received account"
"","2022 PPR  1504009","2022 PPR  1504009","","02/03/2022","**","","-35.00","0.00","NZD","0.00","2022","202209","PPR","1504009 ITR","","02/03/2022","02/03/2022","ACE.006870745.0000011","2022.PPR.1504009","","0.00","","CG Invoices to be received account"
"","2022 PPR  1504023","2022 PPR  1504023","","02/03/2022","**","","-35.00","0.00","NZD","0.00","2022","202209","PPR","1504023 ITR","","02/03/2022","02/03/2022","ACE.006870771.0000007","2022.PPR.1504023","","0.00","","CG Invoices to be received account"
"","2022 PPR  1537795","2022 PPR  1537795","","06/06/2022","**","","-70.00","0.00","NZD","0.00","2022","202212","PPR","1537795 ITR","","06/06/2022","06/06/2022","ACE.006892723.0000010","2022.PPR.1537795","","0.00","","CG Invoices to be received account"
"","2022 PUR   340491","2022 PUR   340491","","28/06/2021","**","","-308.00","0.00","NZD","0.00","2022","202201","PUR","340491 VPA","","28/06/2021","30/07/2021","ACE.006832597.0000012","2022.PUR.0340491","","0.00","","CG Invoices to be received account"
"","2022 PUR   340491","2022 PUR   340491","","28/06/2021","**","","-308.00","0.00","NZD","0.00","2022","202201","PUR","340491 VPA","","28/06/2021","30/07/2021","ACE.006832597.0000014","2022.PUR.0340491","","0.00","","CG Invoices to be received account"
"","2022 PUR   354460","2022 PUR   354460","","03/12/2021","**","","308.00","0.00","NZD","0.00","2022","202207","PUR","354460 VPA","","03/12/2021","27/01/2022","ACE.006832597.0000009","2022.PUR.0354460","","0.00","","CG Invoices to be received account"
"","2022 PUR   354460","2022 PUR   354460","","03/12/2021","**","","308.00","0.00","NZD","0.00","2022","202207","PUR","354460 VPA","","03/12/2021","27/01/2022","ACE.006832597.0000011","2022.PUR.0354460","","0.00","","CG Invoices to be received account"
"","2022 PUR   354460","2022 PUR   354460","","03/12/2021","**","","429.48","0.00","NZD","0.00","2022","202207","PUR","354460 VPA","","03/12/2021","27/01/2022","ACE.006832718.0000003","2022.PUR.0354460","","0.00","","CG Invoices to be received account"
"","2022 PUR   354460","2022 PUR   354460","","03/12/2021","**","","-429.48","0.00","NZD","0.00","2022","202207","PUR","354460 VPA","","03/12/2021","27/01/2022","ACE.006832718.0000007","2022.PUR.0354460","","0.00","","CG Invoices to be received account"
"","2023 PPR  1571428","2023 PPR  1571428","","15/08/2022","**","","-140.00","0.00","NZD","0.00","2023","202302","PPR","1571428 ITR","","15/08/2022","15/08/2022","ACE.006892925.0000016","2023.PPR.1571428","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618042","2023 PPR  1618042","","16/12/2022","**","","-204.35","0.00","NZD","0.00","2023","202306","PPR","1618042 ITR","","16/12/2022","16/12/2022","ACE.006936306.0000003","2023.PPR.1618042","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618043","2023 PPR  1618043","","16/12/2022","**","","-345.65","0.00","NZD","0.00","2023","202306","PPR","1618043 ITR","","16/12/2022","16/12/2022","ACE.006936306.0000005","2023.PPR.1618043","","0.00","","CG Invoices to be received account"
