sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2022 PPR  1539264","2022 PPR  1539264","","15/07/2022","**","","-177.24","0.00","NZD","0.00","2022","202212","PPR","1539264 ITR","","09/06/2022","09/06/2022","ACE.006892982.0000019","2022.PPR.1539264","","0.00","","CG Invoices to be received account"
"","2022 PPR  1539265","2022 PPR  1539265","","15/07/2022","**","","-177.28","0.00","NZD","0.00","2022","202212","PPR","1539265 ITR","","09/06/2022","09/06/2022","ACE.006892982.0000021","2022.PPR.1539265","","0.00","","CG Invoices to be received account"
"","2022 PPR  1539267","2022 PPR  1539267","","15/07/2022","**","","-350.64","0.00","NZD","0.00","2022","202212","PPR","1539267 ITR","","09/06/2022","09/06/2022","ACE.006890418.0000029","2022.PPR.1539267","","0.00","","CG Invoices to be received account"
"","2022 PPR  1543649","2022 PPR  1543649","","15/07/2022","**","","-351.93","0.00","NZD","0.00","2022","202212","PPR","1543649 ITR","","17/06/2022","17/06/2022","ACE.006895155.0000024","2022.PPR.1543649","","0.00","","CG Invoices to be received account"
"","2023 PPR  1555177","2023 PPR  1555177","","15/08/2022","**","","-7,981.37","0.00","USD","-5,165.00","2023","202301","PPR","1555177 ITR","","08/07/2022","08/07/2022","ACE.006900490.0000018","2023.PPR.1555177","","0.00","","CG Invoices to be received account"
"","2023 PPR  1569102","2023 PPR  1569102","","15/09/2022","**","","-357.90","0.00","NZD","0.00","2023","202302","PPR","1569102 ITR","","10/08/2022","10/08/2022","ACE.006897714.0000036","2023.PPR.1569102","","0.00","","CG Invoices to be received account"
"","2023 PPR  1578956","2023 PPR  1578956","","15/10/2022","**","","-1,229.38","0.00","NZD","0.00","2023","202303","PPR","1578956 ITR","","02/09/2022","02/09/2022","ACE.006915740.0000013","2023.PPR.1578956","","0.00","","CG Invoices to be received account"
"","2023 PPR  1611422","2023 PPR  1611422","","15/12/2022","**","","-317.10","0.00","NZD","0.00","2023","202305","PPR","1611422 ITR","","24/11/2022","24/11/2022","ACE.006929785.0000050","2023.PPR.1611422","","0.00","","CG Invoices to be received account"
"","2023 PPR  1611423","2023 PPR  1611423","","15/12/2022","**","","-317.10","0.00","NZD","0.00","2023","202305","PPR","1611423 ITR","","24/11/2022","24/11/2022","ACE.006929785.0000044","2023.PPR.1611423","","0.00","","CG Invoices to be received account"
"","2023 PPR  1611424","2023 PPR  1611424","","15/12/2022","**","","-317.10","0.00","NZD","0.00","2023","202305","PPR","1611424 ITR","","24/11/2022","24/11/2022","ACE.006929785.0000046","2023.PPR.1611424","","0.00","","CG Invoices to be received account"
"","2023 PPR  1611425","2023 PPR  1611425","","15/12/2022","**","","-317.10","0.00","NZD","0.00","2023","202305","PPR","1611425 ITR","","24/11/2022","24/11/2022","ACE.006929785.0000048","2023.PPR.1611425","","0.00","","CG Invoices to be received account"
"","2023 PPR  1614097","2023 PPR  1614097","","15/01/2023","**","","-134.00","0.00","NZD","0.00","2023","202306","PPR","1614097 ITR","","02/12/2022","02/12/2022","ACE.006932355.0000014","2023.PPR.1614097","","0.00","","CG Invoices to be received account"
"","2023 PPR  1614098","2023 PPR  1614098","","15/01/2023","**","","-170.60","0.00","NZD","0.00","2023","202306","PPR","1614098 ITR","","02/12/2022","02/12/2022","ACE.006932355.0000016","2023.PPR.1614098","","0.00","","CG Invoices to be received account"
"","2023 PPR  1617069","2023 PPR  1617069","","15/01/2023","**","","-317.10","0.00","NZD","0.00","2023","202306","PPR","1617069 ITR","","14/12/2022","14/12/2022","ACE.006932339.0000002","2023.PPR.1617069","","0.00","","CG Invoices to be received account"
"","2023 PPR  1617070","2023 PPR  1617070","","15/01/2023","**","","-317.10","0.00","NZD","0.00","2023","202306","PPR","1617070 ITR","","14/12/2022","14/12/2022","ACE.006932339.0000006","2023.PPR.1617070","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618406","2023 PPR  1618406","","15/01/2023","**","","-126.50","0.00","NZD","0.00","2023","202306","PPR","1618406 ITR","","19/12/2022","19/12/2022","ACE.006932614.0000026","2023.PPR.1618406","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618407","2023 PPR  1618407","","15/01/2023","**","","-126.50","0.00","NZD","0.00","2023","202306","PPR","1618407 ITR","","19/12/2022","19/12/2022","ACE.006932614.0000028","2023.PPR.1618407","","0.00","","CG Invoices to be received account"
"","2023 PPR  1621012","2023 PPR  1621012","","15/02/2023","","","-157.90","0.00","NZD","0.00","2023","202307","PPR","1621012 ITR","","09/01/2023","09/01/2023","ACE.006936763.0000036","2023.PPR.1621012","","0.00","","CG Invoices to be received account"
"","2023 PPR  1621013","2023 PPR  1621013","","15/02/2023","","","-157.90","0.00","NZD","0.00","2023","202307","PPR","1621013 ITR","","09/01/2023","09/01/2023","ACE.006936763.0000038","2023.PPR.1621013","","0.00","","CG Invoices to be received account"
