sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2020 PPR  1260611","2020 PPR  1260611","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1260611 ITR","","18/03/2020","18/03/2020","ACE.006726541.0000002","2020.PPR.1260611","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261148","2020 PPR  1261148","","15/04/2020","**","","-220.00","0.00","NZD","0.00","2020","202009","PPR","1261148 ITR","","18/03/2020","18/03/2020","ACE.006726627.0000002","2020.PPR.1261148","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261451","2020 PPR  1261451","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1261451 ITR","","19/03/2020","19/03/2020","ACE.006726653.0000002","2020.PPR.1261451","","0.00","","CG Invoices to be received account"
"","2020 PPR  1261737","2020 PPR  1261737","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1261737 ITR","","19/03/2020","19/03/2020","ACE.006726699.0000002","2020.PPR.1261737","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262893","2020 PPR  1262893","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1262893 ITR","","23/03/2020","23/03/2020","ACE.006726890.0000002","2020.PPR.1262893","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262899","2020 PPR  1262899","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1262899 ITR","","23/03/2020","23/03/2020","ACE.006726892.0000002","2020.PPR.1262899","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262906","2020 PPR  1262906","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1262906 ITR","","23/03/2020","23/03/2020","ACE.006726896.0000002","2020.PPR.1262906","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262916","2020 PPR  1262916","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1262916 ITR","","23/03/2020","23/03/2020","ACE.006726806.0000012","2020.PPR.1262916","","0.00","","CG Invoices to be received account"
"","2020 PPR  1262937","2020 PPR  1262937","","15/04/2020","**","","-1,750.00","0.00","NZD","0.00","2020","202009","PPR","1262937 ITR","","23/03/2020","23/03/2020","ACE.006726907.0000002","2020.PPR.1262937","","0.00","","CG Invoices to be received account"
"","2020 PPR  1263073","2020 PPR  1263073","","15/04/2020","**","","-170.00","0.00","NZD","0.00","2020","202009","PPR","1263073 ITR","","23/03/2020","23/03/2020","ACE.006701653.0000008","2020.PPR.1263073","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265357","2020 PPR  1265357","","15/05/2020","**","","-76.00","0.00","NZD","0.00","2020","202010","PPR","1265357 ITR","","23/04/2020","23/04/2020","ACE.006727099.0000018","2020.PPR.1265357","","0.00","","CG Invoices to be received account"
"","2020 PPR  1266599","2020 PPR  1266599","","15/06/2020","**","","-50.00","0.00","NZD","0.00","2020","202011","PPR","1266599 ITR","","25/05/2020","25/05/2020","ACE.006727881.0000002","2020.PPR.1266599","","0.00","","CG Invoices to be received account"
"","2020 PPR  1266604","2020 PPR  1266604","","15/06/2020","**","","-170.00","0.00","NZD","0.00","2020","202011","PPR","1266604 ITR","","25/05/2020","25/05/2020","ACE.006727890.0000002","2020.PPR.1266604","","0.00","","CG Invoices to be received account"
"","2020 PPR  1268728","2020 PPR  1268728","","15/07/2020","**","","-170.00","0.00","NZD","0.00","2020","202012","PPR","1268728 ITR","","10/06/2020","10/06/2020","ACE.006729562.0000002","2020.PPR.1268728","","0.00","","CG Invoices to be received account"
"","2020 PPR  1270069","2020 PPR  1270069","","15/07/2020","**","","-50.00","0.00","NZD","0.00","2020","202012","PPR","1270069 ITR","","15/06/2020","15/06/2020","ACE.006730414.0000004","2020.PPR.1270069","","0.00","","CG Invoices to be received account"
"","2020 PPR  1272989","2020 PPR  1272989","","15/07/2020","**","","-100.00","0.00","NZD","0.00","2020","202012","PPR","1272989 ITR","","24/06/2020","24/06/2020","ACE.006732337.0000004","2020.PPR.1272989","","0.00","","CG Invoices to be received account"
"","2020 PPR  1274591","2020 PPR  1274591","","15/07/2020","**","","-170.00","0.00","NZD","0.00","2020","202012","PPR","1274591 ITR","","29/06/2020","29/06/2020","ACE.006733661.0000002","2020.PPR.1274591","","0.00","","CG Invoices to be received account"
"","2021 PPR  1278617","2021 PPR  1278617","","15/08/2020","**","","-370.00","0.00","NZD","0.00","2021","202101","PPR","1278617 ITR","","09/07/2020","09/07/2020","ACE.006736124.0000002","2021.PPR.1278617","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281133","2021 PPR  1281133","","15/08/2020","**","","-170.00","0.00","NZD","0.00","2021","202101","PPR","1281133 ITR","","15/07/2020","15/07/2020","ACE.006737822.0000002","2021.PPR.1281133","","0.00","","CG Invoices to be received account"
"","2021 PPR  1287683","2021 PPR  1287683","","15/08/2020","**","","-170.00","0.00","NZD","0.00","2021","202101","PPR","1287683 ITR","","30/07/2020","30/07/2020","ACE.006741973.0000002","2021.PPR.1287683","","0.00","","CG Invoices to be received account"
"","2021 PPR  1288964","2021 PPR  1288964","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1288964 ITR","","03/08/2020","03/08/2020","ACE.006742875.0000002","2021.PPR.1288964","","0.00","","CG Invoices to be received account"
"","2021 PPR  1289493","2021 PPR  1289493","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1289493 ITR","","04/08/2020","04/08/2020","ACE.006743204.0000002","2021.PPR.1289493","","0.00","","CG Invoices to be received account"
"","2021 PPR  1289497","2021 PPR  1289497","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1289497 ITR","","04/08/2020","04/08/2020","ACE.006743210.0000002","2021.PPR.1289497","","0.00","","CG Invoices to be received account"
"","2021 PPR  1291067","2021 PPR  1291067","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1291067 ITR","","06/08/2020","06/08/2020","ACE.006744342.0000004","2021.PPR.1291067","","0.00","","CG Invoices to be received account"
"","2021 PPR  1292294","2021 PPR  1292294","","15/09/2020","**","","-182.95","0.00","NZD","0.00","2021","202102","PPR","1292294 ITR","","10/08/2020","10/08/2020","ACE.006744924.0000002","2021.PPR.1292294","","0.00","","CG Invoices to be received account"
"","2021 PPR  1294815","2021 PPR  1294815","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1294815 ITR","","14/08/2020","14/08/2020","ACE.006746003.0000002","2021.PPR.1294815","","0.00","","CG Invoices to be received account"
"","2021 PPR  1295974","2021 PPR  1295974","","15/09/2020","**","","-850.00","0.00","NZD","0.00","2021","202102","PPR","1295974 ITR","","18/08/2020","18/08/2020","ACE.006746338.0000002","2021.PPR.1295974","","0.00","","CG Invoices to be received account"
"","2021 PPR  1296250","2021 PPR  1296250","","15/09/2020","**","","-50.00","0.00","NZD","0.00","2021","202102","PPR","1296250 ITR","","19/08/2020","19/08/2020","ACE.006745224.0000002","2021.PPR.1296250","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297776","2021 PPR  1297776","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1297776 ITR","","25/08/2020","25/08/2020","ACE.006747041.0000002","2021.PPR.1297776","","0.00","","CG Invoices to be received account"
"","2021 PPR  1298449","2021 PPR  1298449","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1298449 ITR","","27/08/2020","27/08/2020","ACE.006747519.0000002","2021.PPR.1298449","","0.00","","CG Invoices to be received account"
"","2021 PPR  1298730","2021 PPR  1298730","","15/09/2020","**","","-170.00","0.00","NZD","0.00","2021","202102","PPR","1298730 ITR","","28/08/2020","28/08/2020","ACE.006747661.0000002","2021.PPR.1298730","","0.00","","CG Invoices to be received account"
"","2021 PPR  1304068","2021 PPR  1304068","","15/10/2020","**","","-170.00","0.00","NZD","0.00","2021","202103","PPR","1304068 ITR","","14/09/2020","14/09/2020","ACE.006750993.0000002","2021.PPR.1304068","","0.00","","CG Invoices to be received account"
"","2021 PPR  1306139","2021 PPR  1306139","","15/10/2020","**","","-560.00","0.00","NZD","0.00","2021","202103","PPR","1306139 ITR","","18/09/2020","18/09/2020","ACE.006752214.0000002","2021.PPR.1306139","","0.00","","CG Invoices to be received account"
"","2021 PPR  1306151","2021 PPR  1306151","","15/10/2020","**","","-220.00","0.00","NZD","0.00","2021","202103","PPR","1306151 ITR","","18/09/2020","18/09/2020","ACE.006752226.0000002","2021.PPR.1306151","","0.00","","CG Invoices to be received account"
"","2021 PPR  1307140","2021 PPR  1307140","","15/10/2020","**","","-172.00","0.00","NZD","0.00","2021","202103","PPR","1307140 ITR","","22/09/2020","22/09/2020","ACE.006752907.0000002","2021.PPR.1307140","","0.00","","CG Invoices to be received account"
"","2021 PPR  1307504","2021 PPR  1307504","","15/10/2020","**","","-170.00","0.00","NZD","0.00","2021","202103","PPR","1307504 ITR","","23/09/2020","23/09/2020","ACE.006753059.0000002","2021.PPR.1307504","","0.00","","CG Invoices to be received account"
"","2021 PPR  1308214","2021 PPR  1308214","","15/10/2020","**","","-170.00","0.00","NZD","0.00","2021","202103","PPR","1308214 ITR","","24/09/2020","24/09/2020","ACE.006753495.0000004","2021.PPR.1308214","","0.00","","CG Invoices to be received account"
"","2021 PPR  1321118","2021 PPR  1321118","","15/11/2020","**","","-170.00","0.00","NZD","0.00","2021","202104","PPR","1321118 ITR","","22/10/2020","22/10/2020","ACE.006759761.0000014","2021.PPR.1321118","","0.00","","CG Invoices to be received account"
"","2021 PPR  1325150","2021 PPR  1325150","","15/11/2020","**","","-567.45","0.00","NZD","0.00","2021","202104","PPR","1325150 ITR","","30/10/2020","30/10/2020","ACE.006763690.0000002","2021.PPR.1325150","","0.00","","CG Invoices to be received account"
"","2021 PPR  1325203","2021 PPR  1325203","","15/11/2020","**","","-621.36","0.00","NZD","0.00","2021","202104","PPR","1325203 ITR","","30/10/2020","30/10/2020","ACE.006763736.0000002","2021.PPR.1325203","","0.00","","CG Invoices to be received account"
"","2021 PPR  1329069","2021 PPR  1329069","","15/12/2020","**","","-150.00","0.00","NZD","0.00","2021","202105","PPR","1329069 ITR","","06/11/2020","06/11/2020","ACE.006766198.0000002","2021.PPR.1329069","","0.00","","CG Invoices to be received account"
"","2021 PPR  1332302","2021 PPR  1332302","","15/12/2020","**","","-50.00","0.00","NZD","0.00","2021","202105","PPR","1332302 ITR","","12/11/2020","12/11/2020","ACE.006768185.0000002","2021.PPR.1332302","","0.00","","CG Invoices to be received account"
"","2021 PPR  1333733","2021 PPR  1333733","","15/12/2020","**","","-189.00","0.00","NZD","0.00","2021","202105","PPR","1333733 ITR","","16/11/2020","16/11/2020","ACE.006768952.0000003","2021.PPR.1333733","","0.00","","CG Invoices to be received account"
"","2021 PPR  1335279","2021 PPR  1335279","","15/12/2020","**","","-170.00","0.00","NZD","0.00","2021","202105","PPR","1335279 ITR","","18/11/2020","18/11/2020","ACE.006770183.0000002","2021.PPR.1335279","","0.00","","CG Invoices to be received account"
"","2021 PPR  1337365","2021 PPR  1337365","","15/12/2020","**","","-248.00","0.00","NZD","0.00","2021","202105","PPR","1337365 ITR","","23/11/2020","23/11/2020","ACE.006771306.0000004","2021.PPR.1337365","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343190","2021 PPR  1343190","","15/01/2021","**","","-174.00","0.00","NZD","0.00","2021","202106","PPR","1343190 ITR","","04/12/2020","04/12/2020","ACE.006774516.0000002","2021.PPR.1343190","","0.00","","CG Invoices to be received account"
"","2021 PPR  1345109","2021 PPR  1345109","","15/01/2021","**","","-1,909.47","0.00","NZD","0.00","2021","202106","PPR","1345109 ITR","","08/12/2020","08/12/2020","ACE.006775490.0000004","2021.PPR.1345109","","0.00","","CG Invoices to be received account"
"","2021 PPR  1346223","2021 PPR  1346223","","15/01/2021","**","","-189.00","0.00","NZD","0.00","2021","202106","PPR","1346223 ITR","","10/12/2020","10/12/2020","ACE.006776025.0000002","2021.PPR.1346223","","0.00","","CG Invoices to be received account"
"","2021 PPR  1346557","2021 PPR  1346557","","15/01/2021","**","","-189.00","0.00","NZD","0.00","2021","202106","PPR","1346557 ITR","","11/12/2020","11/12/2020","ACE.006776101.0000002","2021.PPR.1346557","","0.00","","CG Invoices to be received account"
"","2021 PPR  1346582","2021 PPR  1346582","","15/01/2021","**","","-189.00","0.00","NZD","0.00","2021","202106","PPR","1346582 ITR","","11/12/2020","11/12/2020","ACE.006776126.0000002","2021.PPR.1346582","","0.00","","CG Invoices to be received account"
"","2021 PPR  1347410","2021 PPR  1347410","","15/01/2021","**","","-59.00","0.00","NZD","0.00","2021","202106","PPR","1347410 ITR","","14/12/2020","14/12/2020","ACE.006776403.0000004","2021.PPR.1347410","","0.00","","CG Invoices to be received account"
"","2021 PPR  1347455","2021 PPR  1347455","","15/01/2021","**","","-189.00","0.00","NZD","0.00","2021","202106","PPR","1347455 ITR","","14/12/2020","14/12/2020","ACE.006776456.0000002","2021.PPR.1347455","","0.00","","CG Invoices to be received account"
"","2021 PPR  1347592","2021 PPR  1347592","","15/01/2021","**","","-170.00","0.00","NZD","0.00","2021","202106","PPR","1347592 ITR","","14/12/2020","14/12/2020","ACE.006776536.0000002","2021.PPR.1347592","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352698","2021 PPR  1352698","","15/02/2021","**","","-118.00","0.00","NZD","0.00","2021","202107","PPR","1352698 ITR","","08/01/2021","08/01/2021","ACE.006778680.0000002","2021.PPR.1352698","","0.00","","CG Invoices to be received account"
"","2021 PPR  1355054","2021 PPR  1355054","","15/02/2021","**","","-189.00","0.00","NZD","0.00","2021","202107","PPR","1355054 ITR","","18/01/2021","18/01/2021","ACE.006780627.0000002","2021.PPR.1355054","","0.00","","CG Invoices to be received account"
"","2021 PPR  1355062","2021 PPR  1355062","","15/02/2021","**","","-174.00","0.00","NZD","0.00","2021","202107","PPR","1355062 ITR","","18/01/2021","18/01/2021","ACE.006780639.0000002","2021.PPR.1355062","","0.00","","CG Invoices to be received account"
"","2021 PPR  1358467","2021 PPR  1358467","","15/02/2021","**","","-189.00","0.00","NZD","0.00","2021","202107","PPR","1358467 ITR","","26/01/2021","26/01/2021","ACE.006783108.0000002","2021.PPR.1358467","","0.00","","CG Invoices to be received account"
"","2021 PPR  1359020","2021 PPR  1359020","","15/02/2021","**","","-59.00","0.00","NZD","0.00","2021","202107","PPR","1359020 ITR","","27/01/2021","27/01/2021","ACE.006783528.0000002","2021.PPR.1359020","","0.00","","CG Invoices to be received account"
"","2021 PPR  1360939","2021 PPR  1360939","","15/03/2021","**","","-170.00","0.00","NZD","0.00","2021","202108","PPR","1360939 ITR","","01/02/2021","01/02/2021","ACE.006784724.0000002","2021.PPR.1360939","","0.00","","CG Invoices to be received account"
"","2021 PPR  1366338","2021 PPR  1366338","","15/03/2021","**","","-366.00","0.00","NZD","0.00","2021","202108","PPR","1366338 ITR","","11/02/2021","11/02/2021","ACE.006788336.0000002","2021.PPR.1366338","","0.00","","CG Invoices to be received account"
"","2021 PPR  1369082","2021 PPR  1369082","","15/03/2021","**","","-430.73","0.00","NZD","0.00","2021","202108","PPR","1369082 ITR","","18/02/2021","18/02/2021","ACE.006789641.0000007","2021.PPR.1369082","","0.00","","CG Invoices to be received account"
"","2021 PPR  1369826","2021 PPR  1369826","","15/03/2021","**","","-204.00","0.00","NZD","0.00","2021","202108","PPR","1369826 ITR","","19/02/2021","19/02/2021","ACE.006790319.0000002","2021.PPR.1369826","","0.00","","CG Invoices to be received account"
"","2021 PPR  1370816","2021 PPR  1370816","","15/03/2021","**","","-63.00","0.00","NZD","0.00","2021","202108","PPR","1370816 ITR","","22/02/2021","22/02/2021","ACE.006791056.0000004","2021.PPR.1370816","","0.00","","CG Invoices to be received account"
"","2021 PPR  1371148","2021 PPR  1371148","","15/03/2021","**","","-63.00","0.00","NZD","0.00","2021","202108","PPR","1371148 ITR","","23/02/2021","23/02/2021","ACE.006791199.0000008","2021.PPR.1371148","","0.00","","CG Invoices to be received account"
"","2021 PPR  1374138","2021 PPR  1374138","","15/04/2021","**","","-204.00","0.00","NZD","0.00","2021","202109","PPR","1374138 ITR","","01/03/2021","01/03/2021","ACE.006793147.0000002","2021.PPR.1374138","","0.00","","CG Invoices to be received account"
"","2021 PPR  1374404","2021 PPR  1374404","","15/04/2021","**","","-204.00","0.00","NZD","0.00","2021","202109","PPR","1374404 ITR","","01/03/2021","01/03/2021","ACE.006793342.0000002","2021.PPR.1374404","","0.00","","CG Invoices to be received account"
"","2021 PPR  1379427","2021 PPR  1379427","","15/04/2021","**","","-204.00","0.00","NZD","0.00","2021","202109","PPR","1379427 ITR","","11/03/2021","11/03/2021","ACE.006796483.0000002","2021.PPR.1379427","","0.00","","CG Invoices to be received account"
"","2021 PPR  1387963","2021 PPR  1387963","","15/04/2021","**","","-174.00","0.00","NZD","0.00","2021","202109","PPR","1387963 ITR","","29/03/2021","29/03/2021","ACE.006802281.0000003","2021.PPR.1387963","","0.00","","CG Invoices to be received account"
"","2021 PPR  1389068","2021 PPR  1389068","","15/04/2021","**","","-54.00","0.00","NZD","0.00","2021","202109","PPR","1389068 ITR","","31/03/2021","31/03/2021","ACE.006803131.0000002","2021.PPR.1389068","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400472","2021 PPR  1400472","","15/05/2021","**","","-174.00","0.00","NZD","0.00","2021","202110","PPR","1400472 ITR","","23/04/2021","23/04/2021","ACE.006810999.0000002","2021.PPR.1400472","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400983","2021 PPR  1400983","","15/05/2021","**","","-388.00","0.00","NZD","0.00","2021","202110","PPR","1400983 ITR","","24/04/2021","24/04/2021","ACE.006811218.0000008","2021.PPR.1400983","","0.00","","CG Invoices to be received account"
"","2021 PPR  1411067","2021 PPR  1411067","","15/06/2021","**","","-972.00","0.00","NZD","0.00","2021","202111","PPR","1411067 ITR","","13/05/2021","13/05/2021","ACE.006818191.0000002","2021.PPR.1411067","","0.00","","CG Invoices to be received account"
"","2021 PPR  1412780","2021 PPR  1412780","","15/06/2021","**","","-259.44","0.00","NZD","0.00","2021","202111","PPR","1412780 ITR","","17/05/2021","17/05/2021","ACE.006805030.0000009","2021.PPR.1412780","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418713","2021 PPR  1418713","","15/06/2021","**","","-54.00","0.00","NZD","0.00","2021","202111","PPR","1418713 ITR","","28/05/2021","28/05/2021","ACE.006823392.0000002","2021.PPR.1418713","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418714","2021 PPR  1418714","","15/06/2021","**","","-54.00","0.00","NZD","0.00","2021","202111","PPR","1418714 ITR","","28/05/2021","28/05/2021","ACE.006823392.0000003","2021.PPR.1418714","","0.00","","CG Invoices to be received account"
