sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2022 PPR  1455889","2022 PPR  1455889","","15/09/2021","**","","-3,781.98","0.00","NZD","0.00","2022","202202","PPR","1455889 ITR","","09/08/2021","09/08/2021","ACE.006847424.0000002","2022.PPR.1455889","","0.00","","CG Invoices to be received account"
"","2022 PPR  1476145","2022 PPR  1476145","","15/11/2021","**","","-133.00","0.00","NZD","0.00","2022","202204","PPR","1476145 ITR","","20/10/2021","20/10/2021","ACE.006855137.0000006","2022.PPR.1476145","","0.00","","CG Invoices to be received account"
"","2022 PPR  1485020","2022 PPR  1485020","","15/01/2022","**","","-1,050.00","0.00","NZD","0.00","2022","202206","PPR","1485020 ITR","","01/12/2021","01/12/2021","ACE.006860225.0000004","2022.PPR.1485020","","0.00","","CG Invoices to be received account"
"","2022 PPR  1491749","2022 PPR  1491749","","15/02/2022","**","","-152.90","0.00","NZD","0.00","2022","202207","PPR","1491749 ITR","","10/01/2022","10/01/2022","ACE.006863776.0000002","2022.PPR.1491749","","0.00","","CG Invoices to be received account"
"","2022 PPR  1491750","2022 PPR  1491750","","15/02/2022","**","","-152.90","0.00","NZD","0.00","2022","202207","PPR","1491750 ITR","","10/01/2022","10/01/2022","ACE.006863776.0000004","2022.PPR.1491750","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492011","2022 PPR  1492011","","15/02/2022","**","","152.90","0.00","NZD","0.00","2022","202207","PPR","1492011 ITR","","11/01/2022","11/01/2022","ACE.006863776.0000013","2022.PPR.1492011","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492012","2022 PPR  1492012","","15/02/2022","**","","-139.00","0.00","NZD","0.00","2022","202207","PPR","1492012 ITR","","11/01/2022","11/01/2022","ACE.006863776.0000016","2022.PPR.1492012","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492013","2022 PPR  1492013","","15/02/2022","**","","152.90","0.00","NZD","0.00","2022","202207","PPR","1492013 ITR","","11/01/2022","11/01/2022","ACE.006863776.0000014","2022.PPR.1492013","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492014","2022 PPR  1492014","","15/02/2022","**","","-139.00","0.00","NZD","0.00","2022","202207","PPR","1492014 ITR","","11/01/2022","11/01/2022","ACE.006863776.0000018","2022.PPR.1492014","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492384","2022 PPR  1492384","","15/02/2022","**","","-180.00","0.00","NZD","0.00","2022","202207","PPR","1492384 ITR","","13/01/2022","13/01/2022","ACE.006859800.0000006","2022.PPR.1492384","","0.00","","CG Invoices to be received account"
"","2022 PPR  1494146","2022 PPR  1494146","","15/02/2022","**","","-395.00","0.00","NZD","0.00","2022","202207","PPR","1494146 ITR","","18/01/2022","18/01/2022","ACE.006865654.0000002","2022.PPR.1494146","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498376","2022 PPR  1498376","","15/03/2022","**","","-1,886.44","0.00","NZD","0.00","2022","202208","PPR","1498376 ITR","","01/02/2022","01/02/2022","ACE.006858631.0000002","2022.PPR.1498376","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498377","2022 PPR  1498377","","15/03/2022","**","","-209.00","0.00","NZD","0.00","2022","202208","PPR","1498377 ITR","","01/02/2022","01/02/2022","ACE.006858631.0000004","2022.PPR.1498377","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498380","2022 PPR  1498380","","15/03/2022","**","","-108.80","0.00","NZD","0.00","2022","202208","PPR","1498380 ITR","","01/02/2022","01/02/2022","ACE.006861939.0000002","2022.PPR.1498380","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498384","2022 PPR  1498384","","15/03/2022","**","","-3,609.60","0.00","NZD","0.00","2022","202208","PPR","1498384 ITR","","01/02/2022","01/02/2022","ACE.006865682.0000002","2022.PPR.1498384","","0.00","","CG Invoices to be received account"
"","2022 PPR  1540484","2022 PPR  1540484","","15/07/2022","**","","-520.00","0.00","NZD","0.00","2022","202212","PPR","1540484 ITR","","11/06/2022","11/06/2022","ACE.006894732.0000002","2022.PPR.1540484","","0.00","","CG Invoices to be received account"
"","2022 PPR  1540485","2022 PPR  1540485","","15/07/2022","**","","-520.00","0.00","NZD","0.00","2022","202212","PPR","1540485 ITR","","11/06/2022","11/06/2022","ACE.006894732.0000004","2022.PPR.1540485","","0.00","","CG Invoices to be received account"
"","2022 PPR  1541708","2022 PPR  1541708","","15/07/2022","**","","520.00","0.00","NZD","0.00","2022","202212","PPR","1541708 ITR","","14/06/2022","14/06/2022","ACE.006894732.0000017","2022.PPR.1541708","","0.00","","CG Invoices to be received account"
"","2022 PPR  1542086","2022 PPR  1542086","","15/07/2022","**","","-1,891.96","0.00","NZD","0.00","2022","202212","PPR","1542086 ITR","","14/06/2022","14/06/2022","ACE.006895752.0000002","2022.PPR.1542086","","0.00","","CG Invoices to be received account"
"","2023 PPR  1564416","2023 PPR  1564416","","15/08/2022","**","","-825.99","0.00","NZD","0.00","2023","202301","PPR","1564416 ITR","","29/07/2022","29/07/2022","ACE.006905002.0000077","2023.PPR.1564416","","0.00","","CG Invoices to be received account"
"","2023 PPR  1565704","2023 PPR  1565704","","15/09/2022","**","","-273.00","0.00","NZD","0.00","2023","202302","PPR","1565704 ITR","","02/08/2022","02/08/2022","ACE.006905002.0000084","2023.PPR.1565704","","0.00","","CG Invoices to be received account"
"","2023 PPR  1566975","2023 PPR  1566975","","15/09/2022","**","","-1,521.00","0.00","NZD","0.00","2023","202302","PPR","1566975 ITR","","04/08/2022","04/08/2022","ACE.006911024.0000007","2023.PPR.1566975","","0.00","","CG Invoices to be received account"
"","2023 PPR  1567320","2023 PPR  1567320","","15/09/2022","**","","10,489.76","0.00","EUR","5,760.00","2023","202302","PPR","1567320 ITR","","05/08/2022","05/08/2022","ACE.006693100.0000059","2023.PPR.1567320","","0.00","","CG Invoices to be received account"
"","2023 PPR  1578264","2023 PPR  1578264","","15/09/2022","**","","-972.79","0.00","CHF","-572.00","2023","202302","PPR","1578264 ITR","","31/08/2022","31/08/2022","ACE.006894697.0000040","2023.PPR.1578264","","0.00","","CG Invoices to be received account"
"","2023 PPR  1581174","2023 PPR  1581174","","15/10/2022","**","","-774.43","0.00","AUD","-688.00","2023","202303","PPR","1581174 ITR","","08/09/2022","08/09/2022","ACE.006918357.0000013","2023.PPR.1581174","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582430","2023 PPR  1582430","","15/10/2022","**","","-368.00","0.00","NZD","0.00","2023","202303","PPR","1582430 ITR","","10/09/2022","10/09/2022","ACE.006919034.0000002","2023.PPR.1582430","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582431","2023 PPR  1582431","","15/10/2022","**","","-368.00","0.00","NZD","0.00","2023","202303","PPR","1582431 ITR","","10/09/2022","10/09/2022","ACE.006919034.0000004","2023.PPR.1582431","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582432","2023 PPR  1582432","","15/10/2022","**","","-368.00","0.00","NZD","0.00","2023","202303","PPR","1582432 ITR","","10/09/2022","10/09/2022","ACE.006919034.0000006","2023.PPR.1582432","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582433","2023 PPR  1582433","","15/10/2022","**","","-368.00","0.00","NZD","0.00","2023","202303","PPR","1582433 ITR","","10/09/2022","10/09/2022","ACE.006919034.0000008","2023.PPR.1582433","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582434","2023 PPR  1582434","","15/10/2022","**","","-368.00","0.00","NZD","0.00","2023","202303","PPR","1582434 ITR","","10/09/2022","10/09/2022","ACE.006919034.0000010","2023.PPR.1582434","","0.00","","CG Invoices to be received account"
"","2023 PPR  1586152","2023 PPR  1586152","","15/10/2022","**","","-585.00","0.00","NZD","0.00","2023","202303","PPR","1586152 ITR","","19/09/2022","19/09/2022","ACE.006920354.0000011","2023.PPR.1586152","","0.00","","CG Invoices to be received account"
"","2023 PPR  1612159","2023 PPR  1612159","","15/12/2022","**","","-5,786.82","0.00","NZD","0.00","2023","202305","PPR","1612159 ITR","","26/11/2022","26/11/2022","ACE.006933622.0000002","2023.PPR.1612159","","0.00","","CG Invoices to be received account"
"","2023 PPR  1613774","2023 PPR  1613774","","15/01/2023","**","","-90.00","0.00","NZD","0.00","2023","202306","PPR","1613774 ITR","","01/12/2022","01/12/2022","ACE.006934373.0000004","2023.PPR.1613774","","0.00","","CG Invoices to be received account"
